nSeq;I1; I2; O1; O2;A1;A2;A3;A4;A5;A6
10;0;0;0;0;542;510;0;510;38;11
11;0;0;0;0;545;510;0;511;38;11
12;0;0;0;0;511;510;0;509;38;11
13;0;0;0;0;498;511;0;512;38;11
14;0;0;0;0;490;512;0;515;38;11
15;0;0;0;0;497;512;0;521;38;11
0;0;0;0;0;515;511;0;516;38;11
1;0;0;0;0;513;512;0;515;38;11
2;0;0;0;0;497;513;0;514;38;11
3;0;0;0;0;483;512;0;513;38;11
4;0;0;0;0;481;510;0;513;38;11
5;0;0;0;0;488;509;0;513;38;11
6;0;0;0;0;491;511;0;514;38;11
7;0;0;0;0;505;512;0;524;38;11
8;0;0;0;0;523;512;0;513;38;11
9;0;0;0;0;522;511;0;508;38;11
10;0;0;0;0;510;512;0;504;38;11
11;0;0;0;0;549;513;0;504;38;11
12;0;0;0;0;558;511;0;503;38;11
13;0;0;0;0;536;510;0;506;38;11
14;0;0;0;0;512;510;0;508;38;11
15;0;0;0;0;495;511;0;508;38;11
0;0;0;0;0;499;510;0;507;38;11
1;0;0;0;0;503;508;0;512;38;11
2;0;0;0;0;496;509;0;518;38;11
3;0;0;0;0;496;510;0;522;38;11
4;0;0;0;0;497;509;0;519;38;11
5;0;0;0;0;508;510;0;518;38;11
6;0;0;0;0;512;511;0;519;38;11
7;0;0;0;0;510;511;0;516;38;11
8;0;0;0;0;497;510;0;517;38;11
9;0;0;0;0;471;508;0;517;38;11
10;0;0;0;0;474;509;0;516;38;11
11;0;0;0;0;484;510;0;517;38;11
12;0;0;0;0;540;510;0;516;38;11
13;0;0;0;0;538;509;0;517;38;11
14;0;0;0;0;558;509;0;516;38;11
15;0;0;0;0;560;509;0;516;38;11
0;0;0;0;0;561;508;0;515;38;11
1;0;0;0;0;527;509;0;511;38;11
2;0;0;0;0;452;510;0;511;38;11
3;0;0;0;0;420;510;0;510;38;11
4;0;0;0;0;460;510;0;509;38;11
5;0;0;0;0;464;508;0;509;38;11
6;0;0;0;0;462;511;0;510;38;11
7;0;0;0;0;486;512;0;510;38;11
8;0;0;0;0;501;512;0;507;38;11
9;0;0;0;0;531;514;0;503;38;11
10;0;0;0;0;540;513;0;501;38;11
11;0;0;0;0;533;512;0;502;38;11
12;0;0;0;0;527;512;0;504;38;11
13;0;0;0;0;522;511;0;509;38;11
14;0;0;0;0;518;511;0;513;38;11
15;0;0;0;0;512;512;0;514;38;11
0;0;0;0;0;519;513;0;513;38;11
1;0;0;0;0;522;513;0;515;38;11
2;0;0;0;0;515;512;0;511;38;11
3;0;0;0;0;507;513;0;509;38;11
4;0;0;0;0;507;512;0;507;38;11
5;0;0;0;0;507;512;0;508;38;11
6;0;0;0;0;509;511;0;510;38;11
7;0;0;0;0;507;513;0;510;38;11
8;0;0;0;0;509;511;0;511;38;11
9;0;0;0;0;496;511;0;509;38;11
10;0;0;0;0;495;513;0;510;38;11
11;0;0;0;0;489;512;0;511;38;11
12;0;0;0;0;484;510;0;520;38;11
13;0;0;0;0;496;510;0;527;38;11
14;0;0;0;0;497;511;0;528;38;11
15;0;0;0;0;503;511;0;527;38;11
0;0;0;0;0;513;511;0;527;38;11
1;0;0;0;0;524;510;0;526;38;11
2;0;0;0;0;524;510;0;523;38;11
3;0;0;0;0;553;510;0;522;38;11
4;0;0;0;0;554;508;0;519;38;11
5;0;0;0;0;536;507;0;515;38;11
6;0;0;0;0;498;510;0;512;38;11
7;0;0;0;0;468;512;0;511;38;11
8;0;0;0;0;456;511;0;511;38;11
9;0;0;0;0;481;512;0;510;38;11
10;0;0;0;0;501;512;0;509;38;11
11;0;0;0;0;506;512;0;504;38;11
12;0;0;0;0;547;513;0;502;38;11
13;0;0;0;0;554;513;0;502;38;11
14;0;0;0;0;527;515;0;501;38;11
15;0;0;0;0;505;515;0;503;38;11
0;0;0;0;0;508;514;0;499;38;11
1;0;0;0;0;505;512;0;489;38;11
2;0;0;0;0;474;512;0;487;38;11
3;0;0;0;0;472;512;0;487;38;11
4;0;0;0;0;506;512;0;492;38;11
5;0;0;0;0;519;511;0;496;38;11
6;0;0;0;0;519;513;0;501;38;11
7;0;0;0;0;515;511;0;502;38;11
8;0;0;0;0;473;509;0;503;38;11
9;0;0;0;0;489;509;0;504;38;11
10;0;0;0;0;507;509;0;506;38;11
11;0;0;0;0;517;511;0;507;38;11
12;0;0;0;0;540;511;0;507;38;11
13;0;0;0;0;533;511;0;508;38;11
14;0;0;0;0;503;511;0;508;38;11
15;0;0;0;0;508;512;0;509;38;11
0;0;0;0;0;508;512;0;508;38;11
1;0;0;0;0;499;514;0;507;38;11
2;0;0;0;0;506;514;0;505;38;11
3;0;0;0;0;511;514;0;506;38;11
4;0;0;0;0;508;512;0;504;38;11
5;0;0;0;0;492;510;0;508;38;11
6;0;0;0;0;497;512;0;508;38;11
7;0;0;0;0;506;513;0;509;38;11
8;0;0;0;0;515;513;0;508;38;11
9;0;0;0;0;519;513;0;508;38;11
10;0;0;0;0;521;513;0;509;38;11
11;0;0;0;0;519;513;0;508;38;11
12;0;0;0;0;512;513;0;504;38;11
13;0;0;0;0;504;511;0;504;38;11
14;0;0;0;0;494;509;0;504;38;11
15;0;0;0;0;499;510;0;506;38;11
0;0;0;0;0;513;510;0;508;38;11
1;0;0;0;0;499;509;0;508;38;11
2;0;0;0;0;524;510;0;508;38;11
3;0;0;0;0;514;510;0;510;38;11
4;0;0;0;0;504;509;0;508;38;11
5;0;0;0;0;497;509;0;508;38;11
6;0;0;0;0;503;510;0;509;38;11
7;0;0;0;0;515;508;0;510;38;11
8;0;0;0;0;500;507;0;510;38;11
9;0;0;0;0;508;507;0;508;38;11
10;0;0;0;0;507;508;0;508;38;11
11;0;0;0;0;525;508;0;511;38;11
12;0;0;0;0;515;507;0;510;38;11
13;0;0;0;0;475;507;0;502;38;11
14;0;0;0;0;463;507;0;499;38;11
15;0;0;0;0;506;509;0;497;38;11
0;0;0;0;0;564;509;0;497;38;11
1;0;0;0;0;599;507;0;498;38;11
2;0;0;0;0;539;508;0;503;38;11
3;0;0;0;0;488;510;0;507;38;11
4;0;0;0;0;492;510;0;510;38;11
5;0;0;0;0;491;510;0;512;38;11
6;0;0;0;0;496;511;0;512;38;11
7;0;0;0;0;489;512;0;514;38;11
8;0;0;0;0;496;511;0;514;38;11
9;0;0;0;0;510;511;0;517;38;11
10;0;0;0;0;536;512;0;519;38;11
11;0;0;0;0;510;512;0;519;38;11
12;0;0;0;0;509;510;0;520;38;11
13;0;0;0;0;513;510;0;519;38;11
14;0;0;0;0;498;511;0;518;38;11
15;0;0;0;0;489;511;0;516;38;11
0;0;0;0;0;497;510;0;514;38;11
1;0;0;0;0;487;511;0;515;38;11
2;0;0;0;0;498;510;0;518;38;11
3;0;0;0;0;519;509;0;516;38;11
4;0;0;0;0;513;510;0;513;38;11
5;0;0;0;0;504;510;0;512;38;11
6;0;0;0;0;498;508;0;510;38;11
7;0;0;0;0;512;510;0;510;38;11
8;0;0;0;0;544;513;0;511;38;11
9;0;0;0;0;551;513;0;509;38;11
10;0;0;0;0;526;513;0;510;38;11
11;0;0;0;0;499;514;0;508;38;11
12;0;0;0;0;516;514;0;507;38;11
13;0;0;0;0;519;513;0;507;38;11
14;0;0;0;0;495;512;0;506;38;11
15;0;0;0;0;461;512;0;508;38;11
0;0;0;0;0;454;511;0;509;38;11
1;0;0;0;0;467;511;0;508;38;11
2;0;0;0;0;484;509;0;510;38;11
3;0;0;0;0;539;509;0;510;38;11
4;0;0;0;0;574;508;0;511;38;11
5;0;0;0;0;559;511;0;511;38;11
6;0;0;0;0;525;513;0;512;38;11
7;0;0;0;0;504;514;0;513;38;11
8;0;0;0;0;486;512;0;512;38;11
9;0;0;0;0;492;512;0;513;38;11
10;0;0;0;0;498;512;0;516;38;11
11;0;0;0;0;491;514;0;515;38;11
12;0;0;0;0;488;514;0;511;38;11
13;0;0;0;0;502;513;0;510;38;11
14;0;0;0;0;510;513;0;509;38;11
15;0;0;0;0;509;512;0;507;38;11
0;0;0;0;0;516;511;0;504;38;11
1;0;0;0;0;512;512;0;504;38;11
2;0;0;0;0;511;515;0;522;38;11
3;0;0;0;0;505;516;0;508;38;11
4;0;0;0;0;506;513;0;512;38;11
5;0;0;0;0;502;511;0;523;38;11
6;0;0;0;0;497;512;0;516;38;11
7;0;0;0;0;503;512;0;515;38;11
8;0;0;0;0;526;513;0;516;38;11
9;0;0;0;0;541;512;0;516;38;11
10;0;0;0;0;558;513;0;517;38;11
11;0;0;0;0;552;513;0;515;38;11
12;0;0;0;0;548;512;0;512;38;11
13;0;0;0;0;503;510;0;507;38;11
14;0;0;0;0;448;509;0;505;38;11
15;0;0;0;0;455;510;0;506;38;11
0;0;0;0;0;478;509;0;506;38;11
1;0;0;0;0;481;508;0;506;38;11
2;0;0;0;0;497;509;0;508;38;11
3;0;0;0;0;512;509;0;509;38;11
4;0;0;0;0;515;511;0;509;38;11
5;0;0;0;0;511;510;0;508;38;11
6;0;0;0;0;508;511;0;507;38;11
7;0;0;0;0;506;511;0;508;38;11
8;0;0;0;0;512;509;0;507;38;11
9;0;0;0;0;513;510;0;508;38;11
10;0;0;0;0;518;508;0;507;38;11
11;0;0;0;0;515;509;0;506;38;11
12;0;0;0;0;518;509;0;510;38;11
13;0;0;0;0;514;510;0;509;38;11
14;0;0;0;0;496;510;0;511;38;11
15;0;0;0;0;496;511;0;514;38;11
0;0;0;0;0;512;509;0;513;38;11
1;0;0;0;0;527;509;0;515;38;11
2;0;0;0;0;533;511;0;515;38;11
3;0;0;0;0;515;511;0;514;38;11
4;0;0;0;0;465;510;0;513;38;11
5;0;0;0;0;491;510;0;516;38;11
6;0;0;0;0;505;510;0;515;38;11
7;0;0;0;0;495;510;0;513;38;11
8;0;0;0;0;518;511;0;511;38;11
9;0;0;0;0;540;510;0;509;38;11
10;0;0;0;0;516;512;0;508;38;11
11;0;0;0;0;518;512;0;509;38;11
12;0;0;0;0;513;515;0;505;38;11
13;0;0;0;0;520;514;0;495;38;11
14;0;0;0;0;500;514;0;489;38;11
15;0;0;0;0;478;516;0;488;38;11
0;0;0;0;0;460;514;0;491;38;11
1;0;0;0;0;484;512;0;493;38;11
2;0;0;0;0;526;513;0;497;38;11
3;0;0;0;0;565;514;0;499;38;11
4;0;0;0;0;597;514;0;501;38;11
5;0;0;0;0;566;513;0;506;38;11
6;0;0;0;0;551;512;0;509;38;11
7;0;0;0;0;487;511;0;511;38;11
8;0;0;0;0;452;509;0;513;38;11
9;0;0;0;0;480;510;0;514;38;11
10;0;0;0;0;446;511;0;515;38;11
11;0;0;0;0;462;512;0;515;38;11
12;0;0;0;0;490;511;0;515;38;11
13;0;0;0;0;498;510;0;516;38;11
14;0;0;0;0;510;510;0;516;38;11
15;0;0;0;0;522;510;0;516;38;11
0;0;0;0;0;516;508;0;518;38;11
1;0;0;0;0;512;508;0;518;38;11
2;0;0;0;0;520;510;0;520;38;11
3;0;0;0;0;522;511;0;520;38;11
4;0;0;0;0;509;511;0;518;38;11
5;0;0;0;0;507;509;0;518;38;11
6;0;0;0;0;502;509;0;519;38;11
7;0;0;0;0;487;510;0;518;38;11
8;0;0;0;0;481;512;0;516;38;11
9;0;0;0;0;474;510;0;518;38;11
10;0;0;0;0;467;510;0;520;38;11
11;0;0;0;0;478;510;0;520;38;11
12;0;0;0;0;506;509;0;519;38;11
13;0;0;0;0;528;508;0;517;38;11
14;0;0;0;0;551;509;0;516;38;11
15;0;0;0;0;563;511;0;515;38;11
0;0;0;0;0;563;510;0;514;38;11
1;0;0;0;0;565;508;0;530;38;11
2;0;0;0;0;562;509;0;513;38;11
3;0;0;0;0;544;511;0;513;38;11
4;0;0;0;0;515;511;0;510;38;11
5;0;0;0;0;487;510;0;509;38;11
6;0;0;0;0;489;507;0;506;38;11
7;0;0;0;0;492;508;0;505;38;11
8;0;0;0;0;493;507;0;505;38;11
9;0;0;0;0;494;507;0;506;38;11
10;0;0;0;0;493;509;0;506;38;11
11;0;0;0;0;490;510;0;505;38;11
12;0;0;0;0;483;509;0;505;38;11
13;0;0;0;0;483;508;0;504;38;11
14;0;0;0;0;485;509;0;506;38;11
15;0;0;0;0;494;510;0;508;38;11
0;0;0;0;0;517;508;0;509;38;11
1;0;0;0;0;522;509;0;510;38;11
2;0;0;0;0;528;509;0;511;38;11
3;0;0;0;0;510;510;0;512;38;11
4;0;0;0;0;503;511;0;511;38;11
5;0;0;0;0;505;510;0;507;38;11
6;0;0;0;0;498;510;0;505;38;11
7;0;0;0;0;479;511;0;504;38;11
8;0;0;0;0;470;511;0;505;38;11
9;0;0;0;0;484;511;0;506;38;11
10;0;0;0;0;518;509;0;508;38;11
11;0;0;0;0;545;509;0;509;38;11
12;0;0;0;0;552;511;0;509;38;11
13;0;0;0;0;529;509;0;508;38;11
14;0;0;0;0;519;509;0;507;38;11
15;0;0;0;0;505;511;0;508;38;11
0;0;0;0;0;524;510;0;509;38;11
1;0;0;0;0;510;511;0;513;38;11
2;0;0;0;0;480;511;0;526;38;11
3;0;0;0;0;503;509;0;516;38;11
4;0;0;0;0;541;509;0;517;38;11
5;0;0;0;0;559;508;0;517;38;11
6;0;0;0;0;514;509;0;517;38;11
7;0;0;0;0;482;510;0;516;38;11
8;0;0;0;0;492;511;0;512;38;11
9;0;0;0;0;505;511;0;513;38;11
10;0;0;0;0;520;511;0;516;38;11
11;0;0;0;0;521;511;0;517;38;11
12;0;0;0;0;517;511;0;518;38;11
13;0;0;0;0;523;509;0;517;38;11
14;0;0;0;0;507;508;0;516;38;11
15;0;0;0;0;522;507;0;516;38;11
0;0;0;0;0;500;507;0;514;38;11
1;0;0;0;0;487;508;0;511;38;11
2;0;0;0;0;471;509;0;511;38;11
3;0;0;0;0;467;508;0;512;38;11
4;0;0;0;0;489;507;0;512;38;11
5;0;0;0;0;497;508;0;512;38;11
6;0;0;0;0;508;509;0;512;38;11
7;0;0;0;0;508;510;0;512;38;11
8;0;0;0;0;484;509;0;510;38;11
9;0;0;0;0;487;508;0;513;38;11
10;0;0;0;0;497;507;0;512;38;11
11;0;0;0;0;494;508;0;511;38;11
12;0;0;0;0;489;509;0;512;38;11
13;0;0;0;0;500;509;0;511;38;11
14;0;0;0;0;526;508;0;511;38;11
15;0;0;0;0;555;509;0;512;38;11
0;0;0;0;0;556;509;0;514;38;11
1;0;0;0;0;540;509;0;512;38;11
2;0;0;0;0;532;510;0;511;38;11
3;0;0;0;0;507;510;0;511;38;11
4;0;0;0;0;499;509;0;511;38;11
5;0;0;0;0;491;509;0;511;38;11
6;0;0;0;0;491;509;0;512;38;11
7;0;0;0;0;501;509;0;511;38;11
8;0;0;0;0;510;508;0;511;38;11
9;0;0;0;0;512;508;0;512;38;11
10;0;0;0;0;516;508;0;510;38;11
11;0;0;0;0;517;508;0;512;38;11
12;0;0;0;0;515;507;0;508;38;11
13;0;0;0;0;517;505;0;507;38;11
14;0;0;0;0;506;508;0;510;38;11
15;0;0;0;0;502;508;0;510;38;11
0;0;0;0;0;519;507;0;510;38;11
1;0;0;0;0;520;508;0;510;38;11
2;0;0;0;0;507;510;0;510;38;11
3;0;0;0;0;499;511;0;510;38;11
4;0;0;0;0;499;509;0;510;38;11
5;0;0;0;0;510;508;0;512;38;11
6;0;0;0;0;511;508;0;514;38;11
7;0;0;0;0;502;511;0;515;38;11
8;0;0;0;0;507;510;0;515;38;11
9;0;0;0;0;507;509;0;514;38;11
10;0;0;0;0;499;510;0;514;38;11
11;0;0;0;0;492;510;0;515;38;11
12;0;0;0;0;491;510;0;514;38;11
13;0;0;0;0;499;510;0;513;38;11
14;0;0;0;0;513;512;0;514;38;11
15;0;0;0;0;514;513;0;513;38;11
0;0;0;0;0;515;510;0;512;38;11
1;0;0;0;0;512;510;0;509;38;11
2;0;0;0;0;491;511;0;508;38;11
3;0;0;0;0;486;511;0;509;38;11
4;0;0;0;0;502;510;0;509;38;11
5;0;0;0;0;508;510;0;510;38;11
6;0;0;0;0;515;511;0;510;38;11
7;0;0;0;0;527;510;0;511;38;11
8;0;0;0;0;536;509;0;509;38;11
9;0;0;0;0;526;509;0;510;38;11
10;0;0;0;0;512;509;0;512;38;11
11;0;0;0;0;489;511;0;512;38;11
12;0;0;0;0;486;510;0;513;38;11
13;0;0;0;0;471;511;0;511;38;11
14;0;0;0;0;487;511;0;509;38;11
15;0;0;0;0;500;511;0;508;38;11
0;0;0;0;0;506;511;0;508;38;11
1;0;0;0;0;515;510;0;509;38;11
2;0;0;0;0;523;509;0;508;38;11
3;0;0;0;0;515;510;0;508;38;11
4;0;0;0;0;507;510;0;509;38;11
5;0;0;0;0;527;510;0;508;38;11
6;0;0;0;0;539;511;0;508;38;11
7;0;0;0;0;523;511;0;505;38;11
8;0;0;0;0;489;511;0;506;38;11
9;0;0;0;0;498;510;0;512;38;11
10;0;0;0;0;530;512;0;520;38;11
11;0;0;0;0;568;511;0;522;38;11
12;0;0;0;0;553;511;0;521;38;11
13;0;0;0;0;535;510;0;519;38;11
14;0;0;0;0;531;508;0;516;38;11
15;0;0;0;0;498;511;0;514;38;11
0;0;0;0;0;465;510;0;519;38;11
1;0;0;0;0;443;511;0;509;38;11
2;0;0;0;0;455;509;0;510;38;11
3;0;0;0;0;471;511;0;510;38;11
4;0;0;0;0;495;510;0;508;38;11
5;0;0;0;0;495;509;0;510;38;11
6;0;0;0;0;512;510;0;511;38;11
7;0;0;0;0;505;510;0;512;38;11
8;0;0;0;0;508;511;0;510;38;11
9;0;0;0;0;497;510;0;507;38;11
10;0;0;0;0;495;510;0;510;38;11
11;0;0;0;0;517;509;0;509;38;11
12;0;0;0;0;530;509;0;509;38;11
13;0;0;0;0;524;510;0;509;38;11
14;0;0;0;0;522;512;0;509;38;11
15;0;0;0;0;529;512;0;508;38;11
0;0;0;0;0;531;513;0;505;38;11
1;0;0;0;0;519;513;0;503;38;11
2;0;0;0;0;515;511;0;504;38;11
3;0;0;0;0;533;511;0;505;38;11
4;0;0;0;0;539;511;0;506;38;11
5;0;0;0;0;538;509;0;504;38;11
6;0;0;0;0;531;510;0;522;38;11
7;0;0;0;0;514;511;0;505;38;11
8;0;0;0;0;524;512;0;506;38;11
9;0;0;0;0;507;511;0;508;38;11
10;0;0;0;0;487;511;0;508;38;11
11;0;0;0;0;480;511;0;526;38;11
12;0;0;0;0;482;510;0;508;38;11
13;0;0;0;0;488;509;0;508;38;11
14;0;0;0;0;497;509;0;508;38;11
15;0;0;0;0;496;509;0;508;38;11
0;0;0;0;0;497;507;0;507;38;11
1;0;0;0;0;499;509;0;515;38;11
2;0;0;0;0;508;510;0;521;38;11
3;0;0;0;0;518;511;0;521;38;11
4;0;0;0;0;502;510;0;524;38;11
5;0;0;0;0;500;509;0;520;38;11
6;0;0;0;0;504;510;0;521;38;11
7;0;0;0;0;504;511;0;518;38;11
8;0;0;0;0;505;511;0;517;38;11
9;0;0;0;0;504;509;0;516;38;11
10;0;0;0;0;502;509;0;516;38;11
11;0;0;0;0;505;510;0;516;38;11
12;0;0;0;0;504;511;0;515;38;11
13;0;0;0;0;513;511;0;515;38;11
14;0;0;0;0;514;510;0;515;38;11
15;0;0;0;0;509;512;0;514;38;11
0;0;0;0;0;511;512;0;514;38;11
1;0;0;0;0;512;513;0;514;38;11
2;0;0;0;0;513;515;0;516;38;11
3;0;0;0;0;512;515;0;518;38;11
4;0;0;0;0;504;514;0;518;38;11
5;0;0;0;0;505;514;0;518;38;11
6;0;0;0;0;505;516;0;519;38;11
7;0;0;0;0;505;515;0;520;38;11
8;0;0;0;0;494;512;0;522;38;11
9;0;0;0;0;492;511;0;527;38;11
10;0;0;0;0;499;511;0;525;38;11
11;0;0;0;0;512;512;0;524;38;11
12;0;0;0;0;524;511;0;521;38;11
13;0;0;0;0;525;512;0;519;38;11
14;0;0;0;0;511;512;0;516;38;11
15;0;0;0;0;513;513;0;514;38;11
0;0;0;0;0;512;511;0;512;38;11
1;0;0;0;0;513;510;0;513;38;11
2;0;0;0;0;514;511;0;514;38;11
3;0;0;0;0;503;511;0;513;38;11
4;0;0;0;0;500;511;0;512;38;11
5;0;0;0;0;502;511;0;511;38;11
6;0;0;0;0;506;512;0;510;38;11
7;0;0;0;0;497;512;0;510;38;11
8;0;0;0;0;480;514;0;508;38;11
9;0;0;0;0;469;512;0;508;38;11
10;0;0;0;0;479;513;0;509;38;11
11;0;0;0;0;502;512;0;510;38;11
12;0;0;0;0;531;511;0;507;38;11
13;0;0;0;0;562;510;0;507;38;11
14;0;0;0;0;561;512;0;506;38;11
15;0;0;0;0;549;513;0;507;38;11
0;0;0;0;0;527;511;0;512;38;11
1;0;0;0;0;474;510;0;515;38;11
2;0;0;0;0;480;511;0;516;38;11
3;0;0;0;0;495;511;0;516;38;11
4;0;0;0;0;491;512;0;514;38;11
5;0;0;0;0;506;511;0;511;38;11
6;0;0;0;0;537;510;0;509;38;11
7;0;0;0;0;585;510;0;509;38;11
8;0;0;0;0;580;511;0;509;38;11
9;0;0;0;0;513;511;0;508;38;11
10;0;0;0;0;495;511;0;510;38;11
11;0;0;0;0;490;512;0;508;38;11
12;0;0;0;0;494;511;0;508;38;11
13;0;0;0;0;508;512;0;507;38;11
14;0;0;0;0;502;513;0;507;38;11
15;0;0;0;0;488;512;0;508;38;11
0;0;0;0;0;485;511;0;510;38;11
1;0;0;0;0;486;511;0;505;38;11
2;0;0;0;0;495;510;0;504;38;11
3;0;0;0;0;490;512;0;504;38;11
4;0;0;0;0;496;510;0;506;38;11
5;0;0;0;0;504;510;0;506;38;11
6;0;0;0;0;523;511;0;505;38;11
7;0;0;0;0;525;512;0;505;38;11
8;0;0;0;0;516;511;0;506;38;11
9;0;0;0;0;514;511;0;508;38;11
10;0;0;0;0;510;512;0;510;38;11
11;0;0;0;0;516;512;0;513;38;11
12;0;0;0;0;515;513;0;513;38;11
13;0;0;0;0;505;512;0;511;38;11
14;0;0;0;0;507;511;0;513;38;11
15;0;0;0;0;508;509;0;512;38;11
0;0;0;0;0;513;508;0;512;38;11
1;0;0;0;0;511;508;0;511;38;11
2;0;0;0;0;511;509;0;512;38;11
3;0;0;0;0;500;510;0;524;38;11
4;0;0;0;0;502;509;0;509;38;11
5;0;0;0;0;501;512;0;505;38;11
6;0;0;0;0;511;512;0;505;38;11
7;0;0;0;0;511;513;0;505;38;11
8;0;0;0;0;517;512;0;504;38;11
9;0;0;0;0;506;511;0;502;38;11
10;0;0;0;0;495;513;0;504;38;11
11;0;0;0;0;487;513;0;505;38;11
12;0;0;0;0;497;512;0;506;38;11
13;0;0;0;0;508;512;0;508;38;11
14;0;0;0;0;518;514;0;511;38;11
15;0;0;0;0;529;514;0;513;38;11
0;0;0;0;0;536;513;0;518;38;11
1;0;0;0;0;524;512;0;521;38;11
2;0;0;0;0;519;511;0;521;38;11
3;0;0;0;0;507;510;0;520;38;11
4;0;0;0;0;508;510;0;519;38;11
5;0;0;0;0;510;512;0;515;38;11
6;0;0;0;0;507;511;0;519;38;11
7;0;0;0;0;494;511;0;510;38;11
8;0;0;0;0;501;513;0;508;38;11
9;0;0;0;0;512;511;0;503;38;11
10;0;0;0;0;499;510;0;500;38;11
11;0;0;0;0;479;511;0;500;38;11
12;0;0;0;0;494;512;0;501;38;11
13;0;0;0;0;512;512;0;504;38;11
14;0;0;0;0;520;512;0;507;38;11
15;0;0;0;0;520;512;0;509;38;11
0;0;0;0;0;520;510;0;511;38;11
1;0;0;0;0;521;510;0;520;38;11
2;0;0;0;0;510;509;0;513;38;11
3;0;0;0;0;500;512;0;512;38;11
4;0;0;0;0;506;512;0;519;38;11
5;0;0;0;0;513;512;0;524;38;11
6;0;0;0;0;515;514;0;527;38;11
7;0;0;0;0;511;513;0;526;38;11
8;0;0;0;0;507;514;0;522;38;11
9;0;0;0;0;505;514;0;519;38;11
10;0;0;0;0;511;513;0;516;38;11
11;0;0;0;0;498;514;0;515;38;11
12;0;0;0;0;505;512;0;512;38;11
13;0;0;0;0;506;511;0;511;38;11
14;0;0;0;0;503;509;0;508;38;11
15;0;0;0;0;499;508;0;508;38;11
0;0;0;0;0;493;507;0;506;38;11
1;0;0;0;0;496;508;0;505;38;11
2;0;0;0;0;500;509;0;507;38;11
3;0;0;0;0;510;512;0;507;38;11
4;0;0;0;0;523;510;0;508;38;11
5;0;0;0;0;520;510;0;510;38;11
6;0;0;0;0;509;511;0;510;38;11
7;0;0;0;0;502;511;0;510;38;11
8;0;0;0;0;509;511;0;509;38;11
9;0;0;0;0;510;512;0;508;38;11
10;0;0;0;0;504;512;0;511;38;11
11;0;0;0;0;504;512;0;512;38;11
12;0;0;0;0;514;510;0;511;38;11
13;0;0;0;0;509;510;0;513;38;11
14;0;0;0;0;510;511;0;513;38;11
15;0;0;0;0;506;511;0;513;38;11
0;0;0;0;0;502;512;0;510;38;11
1;0;0;0;0;505;514;0;503;38;11
2;0;0;0;0;504;515;0;499;38;11
3;0;0;0;0;498;515;0;500;38;11
4;0;0;0;0;505;516;0;500;38;11
5;0;0;0;0;510;512;0;500;38;11
6;0;0;0;0;506;512;0;503;38;11
7;0;0;0;0;503;513;0;504;38;11
8;0;0;0;0;514;513;0;509;38;11
9;0;0;0;0;519;511;0;512;38;11
10;0;0;0;0;515;512;0;514;38;11
11;0;0;0;0;505;513;0;515;38;11
12;0;0;0;0;515;511;0;513;38;11
13;0;0;0;0;522;511;0;512;38;11
14;0;0;0;0;524;511;0;524;38;11
15;0;0;0;0;517;512;0;513;38;11
0;0;0;0;0;513;513;0;512;38;11
1;0;0;0;0;503;513;0;518;38;11
2;0;0;0;0;509;514;0;521;38;11
3;0;0;0;0;502;514;0;521;38;11
4;0;0;0;0;506;511;0;523;38;11
5;0;0;0;0;510;512;0;524;38;11
6;0;0;0;0;509;513;0;521;38;11
7;0;0;0;0;501;514;0;521;38;11
8;0;0;0;0;495;514;0;520;38;11
9;0;0;0;0;503;512;0;520;38;11
10;0;0;0;0;510;513;0;519;38;11
11;0;0;0;0;503;512;0;519;38;11
12;0;0;0;0;485;511;0;517;38;11
13;0;0;0;0;477;512;0;516;38;11
14;0;0;0;0;489;512;0;515;38;11
15;0;0;0;0;505;512;0;512;38;11
0;0;0;0;0;536;514;0;510;38;11
1;0;0;0;0;537;514;0;509;38;11
2;0;0;0;0;526;513;0;509;38;11
3;0;0;0;0;494;514;0;507;38;11
4;0;0;0;0;483;515;0;504;38;11
5;0;0;0;0;493;513;0;505;38;11
6;0;0;0;0;516;513;0;505;38;11
7;0;0;0;0;539;513;0;504;38;11
8;0;0;0;0;543;513;0;507;38;11
9;0;0;0;0;523;512;0;506;38;11
10;0;0;0;0;516;510;0;505;38;11
11;0;0;0;0;510;510;0;507;38;11
12;0;0;0;0;498;509;0;505;38;11
13;0;0;0;0;500;509;0;504;38;11
14;0;0;0;0;500;510;0;505;38;11
15;0;0;0;0;500;509;0;504;38;11
0;0;0;0;0;498;510;0;505;38;11
1;0;0;0;0;501;509;0;511;38;11
2;0;0;0;0;503;510;0;504;38;11
3;0;0;0;0;504;510;0;505;38;11
4;0;0;0;0;506;512;0;504;38;11
5;0;0;0;0;504;511;0;505;38;11
6;0;0;0;0;505;511;0;508;38;11
7;0;0;0;0;496;512;0;510;38;11
8;0;0;0;0;498;512;0;508;38;11
9;0;0;0;0;506;511;0;506;38;11
10;0;0;0;0;511;511;0;507;38;11
11;0;0;0;0;517;511;0;509;38;11
12;0;0;0;0;519;511;0;512;38;11
13;0;0;0;0;527;511;0;516;38;11
14;0;0;0;0;524;511;0;516;38;11
15;0;0;0;0;511;512;0;515;38;11
0;0;0;0;0;504;511;0;514;38;11
1;0;0;0;0;496;512;0;511;38;11
2;0;0;0;0;500;511;0;512;38;11
3;0;0;0;0;502;511;0;510;38;11
