nSeq;I1; I2; O1; O2;A3
6;0;0;0;0;278
7;0;0;0;0;278
8;0;0;0;0;278
9;0;0;0;0;278
10;0;0;0;0;278
11;0;0;0;0;278
12;0;0;0;0;278
13;0;0;0;0;278
14;0;0;0;0;278
15;0;0;0;0;278
0;0;0;0;0;278
1;0;0;0;0;278
2;0;0;0;0;278
3;0;0;0;0;278
4;0;0;0;0;279
5;0;0;0;0;278
6;0;0;0;0;279
7;0;0;0;0;279
8;0;0;0;0;279
9;0;0;0;0;279
10;0;0;0;0;279
11;0;0;0;0;279
12;0;0;0;0;279
13;0;0;0;0;279
14;0;0;0;0;279
15;0;0;0;0;279
0;0;0;0;0;279
1;0;0;0;0;279
2;0;0;0;0;279
3;0;0;0;0;279
4;0;0;0;0;279
5;0;0;0;0;279
6;0;0;0;0;279
7;0;0;0;0;279
8;0;0;0;0;279
9;0;0;0;0;279
10;0;0;0;0;279
11;0;0;0;0;279
12;0;0;0;0;279
13;0;0;0;0;279
14;0;0;0;0;279
15;0;0;0;0;279
0;0;0;0;0;279
1;0;0;0;0;279
2;0;0;0;0;279
3;0;0;0;0;279
4;0;0;0;0;279
5;0;0;0;0;279
6;0;0;0;0;279
7;0;0;0;0;279
8;0;0;0;0;279
9;0;0;0;0;279
10;0;0;0;0;279
11;0;0;0;0;279
12;0;0;0;0;279
13;0;0;0;0;279
14;0;0;0;0;280
15;0;0;0;0;279
0;0;0;0;0;279
1;0;0;0;0;279
2;0;0;0;0;279
3;0;0;0;0;279
4;0;0;0;0;280
5;0;0;0;0;279
6;0;0;0;0;279
7;0;0;0;0;279
8;0;0;0;0;280
9;0;0;0;0;279
10;0;0;0;0;279
11;0;0;0;0;279
12;0;0;0;0;279
13;0;0;0;0;280
14;0;0;0;0;280
15;0;0;0;0;279
0;0;0;0;0;280
1;0;0;0;0;280
2;0;0;0;0;280
3;0;0;0;0;280
4;0;0;0;0;280
5;0;0;0;0;280
6;0;0;0;0;280
7;0;0;0;0;280
8;0;0;0;0;280
9;0;0;0;0;280
10;0;0;0;0;280
11;0;0;0;0;280
12;0;0;0;0;280
13;0;0;0;0;280
14;0;0;0;0;280
15;0;0;0;0;280
0;0;0;0;0;280
1;0;0;0;0;280
2;0;0;0;0;280
3;0;0;0;0;280
4;0;0;0;0;280
5;0;0;0;0;280
6;0;0;0;0;280
7;0;0;0;0;280
8;0;0;0;0;280
9;0;0;0;0;280
10;0;0;0;0;280
11;0;0;0;0;280
12;0;0;0;0;280
13;0;0;0;0;280
14;0;0;0;0;280
15;0;0;0;0;280
0;0;0;0;0;280
1;0;0;0;0;280
2;0;0;0;0;280
3;0;0;0;0;280
4;0;0;0;0;280
5;0;0;0;0;280
6;0;0;0;0;280
7;0;0;0;0;280
8;0;0;0;0;280
9;0;0;0;0;280
10;0;0;0;0;280
11;0;0;0;0;280
12;0;0;0;0;280
13;0;0;0;0;280
14;0;0;0;0;280
15;0;0;0;0;280
0;0;0;0;0;280
1;0;0;0;0;280
2;0;0;0;0;280
3;0;0;0;0;280
4;0;0;0;0;280
5;0;0;0;0;280
6;0;0;0;0;280
7;0;0;0;0;280
8;0;0;0;0;280
9;0;0;0;0;281
10;0;0;0;0;280
11;0;0;0;0;280
12;0;0;0;0;281
13;0;0;0;0;281
14;0;0;0;0;281
15;0;0;0;0;281
0;0;0;0;0;281
1;0;0;0;0;281
2;0;0;0;0;281
3;0;0;0;0;281
4;0;0;0;0;281
5;0;0;0;0;281
6;0;0;0;0;281
7;0;0;0;0;281
8;0;0;0;0;281
9;0;0;0;0;281
10;0;0;0;0;281
11;0;0;0;0;281
12;0;0;0;0;281
13;0;0;0;0;281
14;0;0;0;0;281
15;0;0;0;0;281
0;0;0;0;0;281
1;0;0;0;0;281
2;0;0;0;0;281
3;0;0;0;0;281
4;0;0;0;0;281
5;0;0;0;0;281
6;0;0;0;0;281
7;0;0;0;0;281
8;0;0;0;0;281
9;0;0;0;0;281
10;0;0;0;0;281
11;0;0;0;0;281
12;0;0;0;0;281
13;0;0;0;0;281
14;0;0;0;0;281
15;0;0;0;0;281
0;0;0;0;0;281
1;0;0;0;0;281
2;0;0;0;0;281
3;0;0;0;0;281
4;0;0;0;0;281
5;0;0;0;0;281
6;0;0;0;0;281
7;0;0;0;0;281
8;0;0;0;0;281
9;0;0;0;0;281
10;0;0;0;0;281
11;0;0;0;0;281
12;0;0;0;0;281
13;0;0;0;0;281
14;0;0;0;0;281
15;0;0;0;0;281
0;0;0;0;0;282
1;0;0;0;0;281
2;0;0;0;0;281
3;0;0;0;0;281
4;0;0;0;0;281
5;0;0;0;0;281
6;0;0;0;0;282
7;0;0;0;0;281
8;0;0;0;0;281
9;0;0;0;0;282
10;0;0;0;0;282
11;0;0;0;0;282
12;0;0;0;0;281
13;0;0;0;0;282
14;0;0;0;0;282
15;0;0;0;0;282
0;0;0;0;0;282
1;0;0;0;0;282
2;0;0;0;0;282
3;0;0;0;0;282
4;0;0;0;0;282
5;0;0;0;0;282
6;0;0;0;0;282
7;0;0;0;0;282
8;0;0;0;0;282
9;0;0;0;0;282
10;0;0;0;0;282
11;0;0;0;0;282
12;0;0;0;0;282
13;0;0;0;0;282
14;0;0;0;0;282
15;0;0;0;0;282
0;0;0;0;0;282
1;0;0;0;0;282
2;0;0;0;0;282
3;0;0;0;0;282
4;0;0;0;0;282
5;0;0;0;0;282
6;0;0;0;0;282
7;0;0;0;0;282
8;0;0;0;0;282
9;0;0;0;0;282
10;0;0;0;0;282
11;0;0;0;0;282
12;0;0;0;0;282
13;0;0;0;0;282
14;0;0;0;0;282
15;0;0;0;0;282
0;0;0;0;0;282
1;0;0;0;0;282
2;0;0;0;0;283
3;0;0;0;0;282
4;0;0;0;0;282
5;0;0;0;0;282
6;0;0;0;0;282
7;0;0;0;0;282
8;0;0;0;0;283
9;0;0;0;0;282
10;0;0;0;0;282
11;0;0;0;0;282
12;0;0;0;0;282
13;0;0;0;0;282
14;0;0;0;0;282
15;0;0;0;0;282
0;0;0;0;0;282
1;0;0;0;0;283
2;0;0;0;0;283
3;0;0;0;0;283
4;0;0;0;0;283
5;0;0;0;0;283
6;0;0;0;0;283
7;0;0;0;0;283
8;0;0;0;0;283
9;0;0;0;0;283
10;0;0;0;0;283
11;0;0;0;0;283
12;0;0;0;0;283
13;0;0;0;0;283
14;0;0;0;0;283
15;0;0;0;0;283
0;0;0;0;0;283
1;0;0;0;0;283
2;0;0;0;0;283
3;0;0;0;0;283
4;0;0;0;0;283
5;0;0;0;0;283
6;0;0;0;0;283
7;0;0;0;0;283
8;0;0;0;0;283
9;0;0;0;0;283
10;0;0;0;0;283
11;0;0;0;0;283
12;0;0;0;0;283
13;0;0;0;0;283
14;0;0;0;0;283
15;0;0;0;0;283
0;0;0;0;0;283
1;0;0;0;0;283
2;0;0;0;0;283
3;0;0;0;0;283
4;0;0;0;0;283
5;0;0;0;0;283
6;0;0;0;0;283
7;0;0;0;0;283
8;0;0;0;0;283
9;0;0;0;0;283
10;0;0;0;0;283
11;0;0;0;0;283
12;0;0;0;0;283
13;0;0;0;0;283
14;0;0;0;0;283
15;0;0;0;0;283
0;0;0;0;0;283
1;0;0;0;0;283
2;0;0;0;0;283
3;0;0;0;0;283
4;0;0;0;0;283
5;0;0;0;0;283
6;0;0;0;0;283
7;0;0;0;0;283
8;0;0;0;0;283
9;0;0;0;0;283
10;0;0;0;0;283
11;0;0;0;0;283
12;0;0;0;0;283
13;0;0;0;0;283
14;0;0;0;0;283
15;0;0;0;0;283
0;0;0;0;0;283
1;0;0;0;0;283
2;0;0;0;0;284
3;0;0;0;0;284
4;0;0;0;0;283
5;0;0;0;0;284
6;0;0;0;0;284
7;0;0;0;0;284
8;0;0;0;0;284
9;0;0;0;0;284
10;0;0;0;0;284
11;0;0;0;0;284
12;0;0;0;0;284
13;0;0;0;0;284
14;0;0;0;0;284
15;0;0;0;0;283
0;0;0;0;0;284
1;0;0;0;0;284
2;0;0;0;0;284
3;0;0;0;0;284
4;0;0;0;0;284
5;0;0;0;0;284
6;0;0;0;0;284
7;0;0;0;0;284
8;0;0;0;0;284
9;0;0;0;0;284
10;0;0;0;0;284
11;0;0;0;0;284
12;0;0;0;0;284
13;0;0;0;0;284
14;0;0;0;0;284
15;0;0;0;0;284
0;0;0;0;0;284
1;0;0;0;0;284
2;0;0;0;0;284
3;0;0;0;0;284
4;0;0;0;0;284
5;0;0;0;0;284
6;0;0;0;0;284
7;0;0;0;0;284
8;0;0;0;0;284
9;0;0;0;0;284
10;0;0;0;0;284
11;0;0;0;0;284
12;0;0;0;0;284
13;0;0;0;0;284
14;0;0;0;0;284
15;0;0;0;0;284
0;0;0;0;0;284
1;0;0;0;0;284
2;0;0;0;0;284
3;0;0;0;0;284
4;0;0;0;0;284
5;0;0;0;0;284
6;0;0;0;0;284
7;0;0;0;0;284
8;0;0;0;0;284
9;0;0;0;0;284
10;0;0;0;0;284
11;0;0;0;0;284
12;0;0;0;0;284
13;0;0;0;0;284
14;0;0;0;0;284
15;0;0;0;0;284
0;0;0;0;0;284
1;0;0;0;0;284
2;0;0;0;0;284
3;0;0;0;0;284
4;0;0;0;0;284
5;0;0;0;0;284
6;0;0;0;0;284
7;0;0;0;0;284
8;0;0;0;0;284
9;0;0;0;0;284
10;0;0;0;0;284
11;0;0;0;0;284
12;0;0;0;0;284
13;0;0;0;0;284
14;0;0;0;0;284
15;0;0;0;0;284
0;0;0;0;0;284
1;0;0;0;0;284
2;0;0;0;0;285
3;0;0;0;0;284
4;0;0;0;0;284
5;0;0;0;0;284
6;0;0;0;0;284
7;0;0;0;0;285
8;0;0;0;0;285
9;0;0;0;0;284
10;0;0;0;0;284
11;0;0;0;0;285
12;0;0;0;0;285
13;0;0;0;0;284
14;0;0;0;0;284
15;0;0;0;0;284
0;0;0;0;0;284
1;0;0;0;0;285
2;0;0;0;0;284
3;0;0;0;0;285
4;0;0;0;0;285
5;0;0;0;0;285
6;0;0;0;0;285
7;0;0;0;0;285
8;0;0;0;0;285
9;0;0;0;0;285
10;0;0;0;0;285
11;0;0;0;0;285
12;0;0;0;0;285
13;0;0;0;0;285
14;0;0;0;0;285
15;0;0;0;0;285
0;0;0;0;0;285
1;0;0;0;0;285
2;0;0;0;0;285
3;0;0;0;0;285
4;0;0;0;0;285
5;0;0;0;0;285
6;0;0;0;0;285
7;0;0;0;0;285
8;0;0;0;0;285
9;0;0;0;0;285
10;0;0;0;0;285
11;0;0;0;0;285
12;0;0;0;0;285
13;0;0;0;0;285
14;0;0;0;0;285
15;0;0;0;0;285
0;0;0;0;0;285
1;0;0;0;0;285
2;0;0;0;0;285
3;0;0;0;0;285
4;0;0;0;0;285
5;0;0;0;0;285
6;0;0;0;0;285
7;0;0;0;0;285
8;0;0;0;0;285
9;0;0;0;0;285
10;0;0;0;0;285
11;0;0;0;0;285
12;0;0;0;0;285
13;0;0;0;0;285
14;0;0;0;0;285
15;0;0;0;0;285
0;0;0;0;0;285
1;0;0;0;0;285
2;0;0;0;0;285
3;0;0;0;0;285
4;0;0;0;0;285
5;0;0;0;0;285
6;0;0;0;0;285
7;0;0;0;0;285
8;0;0;0;0;285
9;0;0;0;0;285
10;0;0;0;0;285
11;0;0;0;0;285
12;0;0;0;0;285
13;0;0;0;0;285
14;0;0;0;0;285
15;0;0;0;0;285
0;0;0;0;0;285
1;0;0;0;0;285
2;0;0;0;0;286
3;0;0;0;0;285
4;0;0;0;0;285
5;0;0;0;0;285
6;0;0;0;0;285
7;0;0;0;0;286
8;0;0;0;0;286
9;0;0;0;0;285
10;0;0;0;0;286
11;0;0;0;0;286
12;0;0;0;0;286
13;0;0;0;0;286
14;0;0;0;0;285
15;0;0;0;0;286
0;0;0;0;0;285
1;0;0;0;0;286
2;0;0;0;0;286
3;0;0;0;0;286
4;0;0;0;0;286
5;0;0;0;0;286
6;0;0;0;0;286
7;0;0;0;0;286
8;0;0;0;0;286
9;0;0;0;0;286
10;0;0;0;0;286
11;0;0;0;0;286
12;0;0;0;0;286
13;0;0;0;0;286
14;0;0;0;0;286
15;0;0;0;0;286
0;0;0;0;0;286
1;0;0;0;0;286
2;0;0;0;0;286
3;0;0;0;0;286
4;0;0;0;0;286
5;0;0;0;0;286
6;0;0;0;0;286
7;0;0;0;0;286
8;0;0;0;0;286
9;0;0;0;0;286
10;0;0;0;0;286
11;0;0;0;0;286
12;0;0;0;0;286
13;0;0;0;0;286
14;0;0;0;0;286
15;0;0;0;0;286
0;0;0;0;0;286
1;0;0;0;0;286
2;0;0;0;0;286
3;0;0;0;0;286
4;0;0;0;0;286
5;0;0;0;0;286
6;0;0;0;0;286
7;0;0;0;0;286
8;0;0;0;0;286
9;0;0;0;0;286
10;0;0;0;0;286
11;0;0;0;0;286
12;0;0;0;0;286
13;0;0;0;0;286
14;0;0;0;0;286
15;0;0;0;0;286
0;0;0;0;0;286
1;0;0;0;0;286
2;0;0;0;0;286
3;0;0;0;0;286
4;0;0;0;0;286
5;0;0;0;0;286
6;0;0;0;0;286
7;0;0;0;0;286
8;0;0;0;0;286
9;0;0;0;0;286
10;0;0;0;0;286
11;0;0;0;0;286
12;0;0;0;0;286
13;0;0;0;0;286
14;0;0;0;0;286
15;0;0;0;0;286
0;0;0;0;0;286
1;0;0;0;0;286
2;0;0;0;0;286
3;0;0;0;0;286
4;0;0;0;0;286
5;0;0;0;0;286
6;0;0;0;0;286
7;0;0;0;0;286
8;0;0;0;0;286
9;0;0;0;0;286
10;0;0;0;0;286
11;0;0;0;0;286
12;0;0;0;0;286
13;0;0;0;0;286
14;0;0;0;0;286
15;0;0;0;0;286
0;0;0;0;0;286
1;0;0;0;0;287
2;0;0;0;0;286
3;0;0;0;0;286
4;0;0;0;0;286
5;0;0;0;0;286
6;0;0;0;0;287
7;0;0;0;0;287
8;0;0;0;0;286
9;0;0;0;0;287
10;0;0;0;0;287
11;0;0;0;0;287
12;0;0;0;0;287
13;0;0;0;0;287
14;0;0;0;0;287
15;0;0;0;0;287
0;0;0;0;0;287
1;0;0;0;0;287
2;0;0;0;0;287
3;0;0;0;0;287
4;0;0;0;0;286
5;0;0;0;0;287
6;0;0;0;0;287
7;0;0;0;0;287
8;0;0;0;0;287
9;0;0;0;0;287
10;0;0;0;0;287
11;0;0;0;0;287
12;0;0;0;0;287
13;0;0;0;0;287
14;0;0;0;0;287
15;0;0;0;0;287
0;0;0;0;0;287
1;0;0;0;0;287
2;0;0;0;0;287
3;0;0;0;0;287
4;0;0;0;0;287
5;0;0;0;0;287
6;0;0;0;0;287
7;0;0;0;0;287
8;0;0;0;0;287
9;0;0;0;0;287
10;0;0;0;0;287
11;0;0;0;0;287
12;0;0;0;0;287
13;0;0;0;0;287
14;0;0;0;0;287
15;0;0;0;0;287
0;0;0;0;0;287
1;0;0;0;0;287
2;0;0;0;0;287
3;0;0;0;0;287
4;0;0;0;0;287
5;0;0;0;0;287
6;0;0;0;0;287
7;0;0;0;0;287
8;0;0;0;0;287
9;0;0;0;0;287
10;0;0;0;0;287
11;0;0;0;0;287
12;0;0;0;0;287
13;0;0;0;0;287
14;0;0;0;0;287
15;0;0;0;0;287
0;0;0;0;0;287
1;0;0;0;0;287
2;0;0;0;0;287
3;0;0;0;0;287
4;0;0;0;0;287
5;0;0;0;0;287
6;0;0;0;0;287
7;0;0;0;0;287
8;0;0;0;0;287
9;0;0;0;0;287
10;0;0;0;0;287
11;0;0;0;0;287
12;0;0;0;0;287
13;0;0;0;0;287
14;0;0;0;0;287
15;0;0;0;0;287
0;0;0;0;0;287
1;0;0;0;0;287
2;0;0;0;0;287
3;0;0;0;0;287
4;0;0;0;0;287
5;0;0;0;0;287
6;0;0;0;0;287
7;0;0;0;0;287
8;0;0;0;0;287
9;0;0;0;0;287
10;0;0;0;0;287
11;0;0;0;0;287
12;0;0;0;0;287
13;0;0;0;0;287
14;0;0;0;0;287
15;0;0;0;0;287
0;0;0;0;0;287
1;0;0;0;0;287
2;0;0;0;0;287
3;0;0;0;0;287
4;0;0;0;0;287
5;0;0;0;0;287
6;0;0;0;0;287
7;0;0;0;0;287
8;0;0;0;0;287
9;0;0;0;0;287
10;0;0;0;0;287
11;0;0;0;0;287
12;0;0;0;0;287
13;0;0;0;0;287
14;0;0;0;0;287
15;0;0;0;0;287
0;0;0;0;0;287
1;0;0;0;0;287
2;0;0;0;0;287
3;0;0;0;0;287
4;0;0;0;0;287
5;0;0;0;0;287
6;0;0;0;0;287
7;0;0;0;0;287
8;0;0;0;0;287
9;0;0;0;0;287
10;0;0;0;0;287
11;0;0;0;0;287
12;0;0;0;0;287
13;0;0;0;0;287
14;0;0;0;0;287
15;0;0;0;0;287
0;0;0;0;0;287
1;0;0;0;0;287
2;0;0;0;0;287
3;0;0;0;0;287
4;0;0;0;0;287
5;0;0;0;0;287
6;0;0;0;0;287
7;0;0;0;0;287
8;0;0;0;0;287
9;0;0;0;0;287
10;0;0;0;0;287
11;0;0;0;0;287
12;0;0;0;0;287
13;0;0;0;0;287
14;0;0;0;0;287
15;0;0;0;0;287
0;0;0;0;0;287
1;0;0;0;0;287
2;0;0;0;0;288
3;0;0;0;0;287
4;0;0;0;0;287
5;0;0;0;0;288
6;0;0;0;0;287
7;0;0;0;0;288
8;0;0;0;0;288
9;0;0;0;0;287
10;0;0;0;0;288
11;0;0;0;0;287
12;0;0;0;0;287
13;0;0;0;0;287
14;0;0;0;0;287
15;0;0;0;0;287
0;0;0;0;0;287
1;0;0;0;0;287
2;0;0;0;0;287
3;0;0;0;0;287
4;0;0;0;0;288
5;0;0;0;0;288
6;0;0;0;0;288
7;0;0;0;0;288
8;0;0;0;0;288
9;0;0;0;0;288
10;0;0;0;0;288
11;0;0;0;0;288
12;0;0;0;0;288
13;0;0;0;0;288
14;0;0;0;0;288
15;0;0;0;0;288
0;0;0;0;0;288
1;0;0;0;0;287
2;0;0;0;0;287
3;0;0;0;0;288
4;0;0;0;0;288
5;0;0;0;0;288
6;0;0;0;0;288
7;0;0;0;0;287
8;0;0;0;0;288
9;0;0;0;0;288
10;0;0;0;0;288
11;0;0;0;0;288
12;0;0;0;0;288
13;0;0;0;0;288
14;0;0;0;0;288
15;0;0;0;0;288
0;0;0;0;0;288
1;0;0;0;0;288
2;0;0;0;0;288
3;0;0;0;0;288
4;0;0;0;0;288
5;0;0;0;0;288
6;0;0;0;0;287
7;0;0;0;0;288
8;0;0;0;0;288
9;0;0;0;0;288
10;0;0;0;0;288
11;0;0;0;0;288
12;0;0;0;0;288
13;0;0;0;0;288
14;0;0;0;0;288
15;0;0;0;0;288
0;0;0;0;0;288
1;0;0;0;0;288
2;0;0;0;0;288
3;0;0;0;0;288
4;0;0;0;0;288
5;0;0;0;0;288
6;0;0;0;0;288
7;0;0;0;0;288
8;0;0;0;0;288
9;0;0;0;0;288
10;0;0;0;0;288
11;0;0;0;0;288
12;0;0;0;0;288
13;0;0;0;0;288
14;0;0;0;0;288
15;0;0;0;0;288
0;0;0;0;0;288
1;0;0;0;0;288
2;0;0;0;0;288
3;0;0;0;0;288
4;0;0;0;0;288
5;0;0;0;0;288
6;0;0;0;0;288
7;0;0;0;0;288
8;0;0;0;0;288
9;0;0;0;0;288
10;0;0;0;0;288
11;0;0;0;0;288
12;0;0;0;0;288
13;0;0;0;0;288
14;0;0;0;0;288
15;0;0;0;0;288
0;0;0;0;0;288
1;0;0;0;0;288
2;0;0;0;0;288
3;0;0;0;0;288
4;0;0;0;0;288
5;0;0;0;0;288
6;0;0;0;0;288
7;0;0;0;0;288
8;0;0;0;0;288
9;0;0;0;0;288
10;0;0;0;0;288
11;0;0;0;0;288
12;0;0;0;0;288
13;0;0;0;0;288
14;0;0;0;0;288
15;0;0;0;0;288
0;0;0;0;0;288
1;0;0;0;0;288
2;0;0;0;0;288
3;0;0;0;0;288
4;0;0;0;0;288
5;0;0;0;0;288
6;0;0;0;0;288
7;0;0;0;0;288
8;0;0;0;0;288
9;0;0;0;0;288
10;0;0;0;0;288
11;0;0;0;0;288
12;0;0;0;0;288
13;0;0;0;0;288
14;0;0;0;0;288
15;0;0;0;0;288
0;0;0;0;0;288
1;0;0;0;0;288
2;0;0;0;0;288
3;0;0;0;0;288
4;0;0;0;0;288
5;0;0;0;0;288
6;0;0;0;0;288
7;0;0;0;0;288
8;0;0;0;0;288
9;0;0;0;0;288
10;0;0;0;0;288
11;0;0;0;0;288
12;0;0;0;0;288
13;0;0;0;0;288
14;0;0;0;0;288
15;0;0;0;0;288
0;0;0;0;0;288
1;0;0;0;0;288
2;0;0;0;0;288
3;0;0;0;0;288
4;0;0;0;0;288
5;0;0;0;0;288
6;0;0;0;0;288
7;0;0;0;0;288
8;0;0;0;0;288
9;0;0;0;0;288
10;0;0;0;0;288
11;0;0;0;0;288
12;0;0;0;0;288
13;0;0;0;0;288
14;0;0;0;0;288
15;0;0;0;0;288
0;0;0;0;0;288
1;0;0;0;0;288
2;0;0;0;0;288
3;0;0;0;0;288
4;0;0;0;0;288
5;0;0;0;0;288
6;0;0;0;0;288
7;0;0;0;0;288
8;0;0;0;0;288
9;0;0;0;0;288
10;0;0;0;0;288
11;0;0;0;0;288
12;0;0;0;0;288
13;0;0;0;0;288
14;0;0;0;0;288
15;0;0;0;0;288
0;0;0;0;0;288
1;0;0;0;0;288
2;0;0;0;0;288
3;0;0;0;0;288
4;0;0;0;0;288
5;0;0;0;0;288
6;0;0;0;0;288
7;0;0;0;0;288
8;0;0;0;0;288
9;0;0;0;0;288
10;0;0;0;0;288
11;0;0;0;0;288
12;0;0;0;0;288
13;0;0;0;0;288
14;0;0;0;0;288
15;0;0;0;0;288
0;0;0;0;0;288
1;0;0;0;0;288
2;0;0;0;0;288
3;0;0;0;0;288
4;0;0;0;0;288
5;0;0;0;0;288
6;0;0;0;0;288
7;0;0;0;0;288
8;0;0;0;0;288
9;0;0;0;0;288
10;0;0;0;0;289
11;0;0;0;0;288
12;0;0;0;0;288
13;0;0;0;0;288
14;0;0;0;0;288
15;0;0;0;0;289
0;0;0;0;0;288
1;0;0;0;0;288
2;0;0;0;0;288
3;0;0;0;0;288
4;0;0;0;0;288
5;0;0;0;0;288
6;0;0;0;0;288
7;0;0;0;0;288
8;0;0;0;0;288
9;0;0;0;0;288
10;0;0;0;0;288
11;0;0;0;0;288
12;0;0;0;0;288
13;0;0;0;0;288
14;0;0;0;0;289
15;0;0;0;0;288
0;0;0;0;0;288
1;0;0;0;0;288
2;0;0;0;0;288
3;0;0;0;0;289
4;0;0;0;0;288
5;0;0;0;0;288
6;0;0;0;0;288
7;0;0;0;0;288
8;0;0;0;0;289
9;0;0;0;0;288
10;0;0;0;0;288
11;0;0;0;0;288
12;0;0;0;0;288
13;0;0;0;0;288
14;0;0;0;0;288
15;0;0;0;0;288
0;0;0;0;0;288
1;0;0;0;0;289
2;0;0;0;0;289
3;0;0;0;0;288
4;0;0;0;0;288
5;0;0;0;0;288
6;0;0;0;0;289
7;0;0;0;0;289
8;0;0;0;0;289
9;0;0;0;0;288
10;0;0;0;0;288
11;0;0;0;0;288
12;0;0;0;0;289
13;0;0;0;0;288
14;0;0;0;0;288
15;0;0;0;0;288
0;0;0;0;0;288
1;0;0;0;0;289
2;0;0;0;0;289
3;0;0;0;0;288
4;0;0;0;0;289
5;0;0;0;0;289
6;0;0;0;0;289
7;0;0;0;0;289
8;0;0;0;0;289
9;0;0;0;0;289
10;0;0;0;0;289
11;0;0;0;0;289
12;0;0;0;0;289
13;0;0;0;0;288
14;0;0;0;0;289
15;0;0;0;0;289
0;0;0;0;0;289
1;0;0;0;0;289
2;0;0;0;0;289
3;0;0;0;0;289
4;0;0;0;0;289
5;0;0;0;0;289
6;0;0;0;0;289
7;0;0;0;0;288
8;0;0;0;0;289
9;0;0;0;0;289
10;0;0;0;0;289
11;0;0;0;0;289
12;0;0;0;0;289
13;0;0;0;0;289
14;0;0;0;0;289
15;0;0;0;0;289
0;0;0;0;0;289
1;0;0;0;0;289
2;0;0;0;0;289
3;0;0;0;0;289
4;0;0;0;0;289
5;0;0;0;0;289
6;0;0;0;0;289
7;0;0;0;0;289
8;0;0;0;0;289
9;0;0;0;0;289
10;0;0;0;0;289
11;0;0;0;0;289
12;0;0;0;0;289
13;0;0;0;0;289
14;0;0;0;0;289
15;0;0;0;0;289
0;0;0;0;0;289
1;0;0;0;0;289
2;0;0;0;0;289
3;0;0;0;0;289
4;0;0;0;0;289
5;0;0;0;0;289
6;0;0;0;0;289
7;0;0;0;0;289
8;0;0;0;0;289
9;0;0;0;0;289
10;0;0;0;0;289
11;0;0;0;0;289
12;0;0;0;0;289
13;0;0;0;0;289
14;0;0;0;0;289
15;0;0;0;0;289
0;0;0;0;0;289
1;0;0;0;0;289
2;0;0;0;0;289
3;0;0;0;0;289
4;0;0;0;0;289
5;0;0;0;0;289
6;0;0;0;0;289
7;0;0;0;0;289
8;0;0;0;0;289
9;0;0;0;0;289
10;0;0;0;0;289
11;0;0;0;0;289
12;0;0;0;0;289
13;0;0;0;0;289
14;0;0;0;0;289
15;0;0;0;0;289
0;0;0;0;0;289
1;0;0;0;0;289
2;0;0;0;0;289
3;0;0;0;0;289
4;0;0;0;0;289
5;0;0;0;0;289
6;0;0;0;0;289
7;0;0;0;0;289
8;0;0;0;0;289
9;0;0;0;0;289
10;0;0;0;0;289
11;0;0;0;0;289
12;0;0;0;0;289
13;0;0;0;0;289
14;0;0;0;0;289
15;0;0;0;0;289
0;0;0;0;0;289
1;0;0;0;0;289
2;0;0;0;0;289
3;0;0;0;0;289
4;0;0;0;0;289
5;0;0;0;0;289
6;0;0;0;0;289
7;0;0;0;0;289
8;0;0;0;0;289
9;0;0;0;0;289
10;0;0;0;0;289
11;0;0;0;0;289
12;0;0;0;0;289
13;0;0;0;0;289
14;0;0;0;0;289
15;0;0;0;0;289
0;0;0;0;0;289
1;0;0;0;0;289
2;0;0;0;0;289
3;0;0;0;0;289
4;0;0;0;0;289
5;0;0;0;0;289
6;0;0;0;0;289
7;0;0;0;0;289
8;0;0;0;0;289
9;0;0;0;0;289
10;0;0;0;0;289
11;0;0;0;0;289
12;0;0;0;0;289
13;0;0;0;0;289
14;0;0;0;0;289
15;0;0;0;0;289
0;0;0;0;0;289
1;0;0;0;0;289
2;0;0;0;0;289
3;0;0;0;0;289
4;0;0;0;0;289
5;0;0;0;0;289
6;0;0;0;0;289
7;0;0;0;0;289
8;0;0;0;0;289
9;0;0;0;0;289
10;0;0;0;0;289
11;0;0;0;0;289
12;0;0;0;0;289
13;0;0;0;0;289
14;0;0;0;0;289
15;0;0;0;0;289
0;0;0;0;0;289
1;0;0;0;0;289
2;0;0;0;0;289
3;0;0;0;0;289
4;0;0;0;0;289
5;0;0;0;0;289
6;0;0;0;0;289
7;0;0;0;0;289
8;0;0;0;0;289
9;0;0;0;0;289
10;0;0;0;0;289
11;0;0;0;0;289
12;0;0;0;0;289
13;0;0;0;0;289
14;0;0;0;0;289
15;0;0;0;0;289
0;0;0;0;0;289
1;0;0;0;0;289
2;0;0;0;0;289
3;0;0;0;0;289
4;0;0;0;0;289
5;0;0;0;0;289
6;0;0;0;0;289
7;0;0;0;0;289
8;0;0;0;0;289
9;0;0;0;0;289
10;0;0;0;0;289
11;0;0;0;0;289
12;0;0;0;0;289
13;0;0;0;0;289
14;0;0;0;0;289
15;0;0;0;0;289
0;0;0;0;0;289
1;0;0;0;0;289
2;0;0;0;0;289
3;0;0;0;0;289
4;0;0;0;0;289
5;0;0;0;0;289
6;0;0;0;0;289
7;0;0;0;0;289
8;0;0;0;0;289
9;0;0;0;0;289
10;0;0;0;0;289
11;0;0;0;0;289
12;0;0;0;0;289
13;0;0;0;0;289
14;0;0;0;0;289
15;0;0;0;0;289
0;0;0;0;0;289
1;0;0;0;0;289
2;0;0;0;0;289
