nSeq,I1,I2,O1,O2,A1,A1_filtrado,A1_normalizado,Grupo,Estado
8,0,0,0,0,517,517,0.8178546498824282,1245.0,Contraido
9,0,0,0,0,515,515,0.6446400872283502,1245.0,Contraido
10,0,0,0,0,505,505,-0.2214327260420396,1246.0,Relajado
11,0,0,0,0,503,505,-0.2214327260420396,1246.0,Relajado
12,0,0,0,0,505,503,-0.3946472886961175,1246.0,Relajado
13,0,0,0,0,502,505,-0.2214327260420396,1246.0,Relajado
14,0,0,0,0,505,505,-0.2214327260420396,1246.0,Relajado
15,0,0,0,0,507,506,-0.1348254447150006,1246.0,Relajado
0,0,0,0,0,506,507,-0.0482181633879616,1246.0,Relajado
1,0,0,0,0,508,508,0.0383891179390773,1247.0,Contraido
2,0,0,0,0,509,508,0.0383891179390773,1247.0,Contraido
3,0,0,0,0,507,509,0.1249963992661163,1247.0,Contraido
4,0,0,0,0,510,507,-0.0482181633879616,1248.0,Relajado
5,0,0,0,0,506,506,-0.1348254447150006,1248.0,Relajado
6,0,0,0,0,506,506,-0.1348254447150006,1248.0,Relajado
7,0,0,0,0,509,508,0.0383891179390773,1249.0,Contraido
8,0,0,0,0,508,508,0.0383891179390773,1249.0,Contraido
9,0,0,0,0,507,508,0.0383891179390773,1249.0,Contraido
10,0,0,0,0,508,507,-0.0482181633879616,1250.0,Relajado
11,0,0,0,0,505,508,0.0383891179390773,1251.0,Contraido
12,0,0,0,0,508,506,-0.1348254447150006,1252.0,Relajado
13,0,0,0,0,506,508,0.0383891179390773,1253.0,Contraido
14,0,0,0,0,508,506,-0.1348254447150006,1254.0,Relajado
15,0,0,0,0,503,504,-0.3080400073690785,1254.0,Relajado
0,0,0,0,0,504,504,-0.3080400073690785,1254.0,Relajado
1,0,0,0,0,504,504,-0.3080400073690785,1254.0,Relajado
2,0,0,0,0,506,506,-0.1348254447150006,1254.0,Relajado
3,0,0,0,0,510,510,0.2116036805931553,1255.0,Contraido
4,0,0,0,0,512,512,0.3848182432472332,1255.0,Contraido
5,0,0,0,0,513,512,0.3848182432472332,1255.0,Contraido
6,0,0,0,0,512,512,0.3848182432472332,1255.0,Contraido
7,0,0,0,0,512,512,0.3848182432472332,1255.0,Contraido
8,0,0,0,0,512,512,0.3848182432472332,1255.0,Contraido
9,0,0,0,0,511,511,0.2982109619201943,1255.0,Contraido
10,0,0,0,0,511,511,0.2982109619201943,1255.0,Contraido
11,0,0,0,0,502,502,-0.4812545700231565,1256.0,Relajado
12,0,0,0,0,497,501,-0.5678618513501955,1256.0,Relajado
13,0,0,0,0,501,501,-0.5678618513501955,1256.0,Relajado
14,0,0,0,0,504,501,-0.5678618513501955,1256.0,Relajado
15,0,0,0,0,500,504,-0.3080400073690785,1256.0,Relajado
0,0,0,0,0,505,505,-0.2214327260420396,1256.0,Relajado
1,0,0,0,0,507,507,-0.0482181633879616,1256.0,Relajado
2,0,0,0,0,518,518,0.9044619312094672,1257.0,Contraido
3,0,0,0,0,519,518,0.9044619312094672,1257.0,Contraido
4,0,0,0,0,510,510,0.2116036805931553,1257.0,Contraido
5,0,0,0,0,507,510,0.2116036805931553,1257.0,Contraido
6,0,0,0,0,517,516,0.7312473685553892,1257.0,Contraido
7,0,0,0,0,516,516,0.7312473685553892,1257.0,Contraido
8,0,0,0,0,499,499,-0.7410764140042735,1258.0,Relajado
9,0,0,0,0,496,497,-0.9142909766583516,1258.0,Relajado
10,0,0,0,0,497,497,-0.9142909766583516,1258.0,Relajado
11,0,0,0,0,510,509,0.1249963992661163,1259.0,Contraido
12,0,0,0,0,509,509,0.1249963992661163,1259.0,Contraido
13,0,0,0,0,505,508,0.0383891179390773,1259.0,Contraido
14,0,0,0,0,508,508,0.0383891179390773,1259.0,Contraido
15,0,0,0,0,508,508,0.0383891179390773,1259.0,Contraido
0,0,0,0,0,508,508,0.0383891179390773,1259.0,Contraido
1,0,0,0,0,506,508,0.0383891179390773,1259.0,Contraido
2,0,0,0,0,509,507,-0.0482181633879616,1260.0,Relajado
3,0,0,0,0,507,508,0.0383891179390773,1261.0,Contraido
4,0,0,0,0,508,508,0.0383891179390773,1261.0,Contraido
5,0,0,0,0,508,508,0.0383891179390773,1261.0,Contraido
6,0,0,0,0,508,508,0.0383891179390773,1261.0,Contraido
7,0,0,0,0,506,506,-0.1348254447150006,1262.0,Relajado
8,0,0,0,0,501,502,-0.4812545700231565,1262.0,Relajado
9,0,0,0,0,502,502,-0.4812545700231565,1262.0,Relajado
10,0,0,0,0,503,503,-0.3946472886961175,1262.0,Relajado
11,0,0,0,0,507,507,-0.0482181633879616,1262.0,Relajado
12,0,0,0,0,514,511,0.2982109619201943,1263.0,Contraido
13,0,0,0,0,511,511,0.2982109619201943,1263.0,Contraido
14,0,0,0,0,510,510,0.2116036805931553,1263.0,Contraido
15,0,0,0,0,504,504,-0.3080400073690785,1264.0,Relajado
0,0,0,0,0,504,504,-0.3080400073690785,1264.0,Relajado
1,0,0,0,0,503,504,-0.3080400073690785,1264.0,Relajado
2,0,0,0,0,507,507,-0.0482181633879616,1264.0,Relajado
3,0,0,0,0,509,509,0.1249963992661163,1265.0,Contraido
4,0,0,0,0,515,515,0.6446400872283502,1265.0,Contraido
5,0,0,0,0,521,515,0.6446400872283502,1265.0,Contraido
6,0,0,0,0,512,512,0.3848182432472332,1265.0,Contraido
7,0,0,0,0,505,505,-0.2214327260420396,1266.0,Relajado
8,0,0,0,0,501,504,-0.3080400073690785,1266.0,Relajado
9,0,0,0,0,504,504,-0.3080400073690785,1266.0,Relajado
10,0,0,0,0,506,505,-0.2214327260420396,1266.0,Relajado
11,0,0,0,0,505,505,-0.2214327260420396,1266.0,Relajado
12,0,0,0,0,505,505,-0.2214327260420396,1266.0,Relajado
13,0,0,0,0,508,506,-0.1348254447150006,1266.0,Relajado
14,0,0,0,0,506,507,-0.0482181633879616,1266.0,Relajado
15,0,0,0,0,507,506,-0.1348254447150006,1266.0,Relajado
0,0,0,0,0,504,506,-0.1348254447150006,1266.0,Relajado
1,0,0,0,0,506,506,-0.1348254447150006,1266.0,Relajado
2,0,0,0,0,508,508,0.0383891179390773,1267.0,Contraido
3,0,0,0,0,508,508,0.0383891179390773,1267.0,Contraido
4,0,0,0,0,509,508,0.0383891179390773,1267.0,Contraido
5,0,0,0,0,508,508,0.0383891179390773,1267.0,Contraido
6,0,0,0,0,506,506,-0.1348254447150006,1268.0,Relajado
7,0,0,0,0,505,505,-0.2214327260420396,1268.0,Relajado
8,0,0,0,0,505,505,-0.2214327260420396,1268.0,Relajado
9,0,0,0,0,507,507,-0.0482181633879616,1268.0,Relajado
10,0,0,0,0,508,508,0.0383891179390773,1269.0,Contraido
11,0,0,0,0,509,508,0.0383891179390773,1269.0,Contraido
12,0,0,0,0,508,508,0.0383891179390773,1269.0,Contraido
13,0,0,0,0,507,507,-0.0482181633879616,1270.0,Relajado
14,0,0,0,0,506,506,-0.1348254447150006,1270.0,Relajado
15,0,0,0,0,505,506,-0.1348254447150006,1270.0,Relajado
0,0,0,0,0,508,508,0.0383891179390773,1271.0,Contraido
1,0,0,0,0,510,508,0.0383891179390773,1271.0,Contraido
2,0,0,0,0,506,506,-0.1348254447150006,1272.0,Relajado
3,0,0,0,0,506,506,-0.1348254447150006,1272.0,Relajado
4,0,0,0,0,508,508,0.0383891179390773,1273.0,Contraido
5,0,0,0,0,508,508,0.0383891179390773,1273.0,Contraido
6,0,0,0,0,507,507,-0.0482181633879616,1274.0,Relajado
7,0,0,0,0,506,507,-0.0482181633879616,1274.0,Relajado
8,0,0,0,0,508,508,0.0383891179390773,1275.0,Contraido
9,0,0,0,0,510,510,0.2116036805931553,1275.0,Contraido
10,0,0,0,0,510,510,0.2116036805931553,1275.0,Contraido
11,0,0,0,0,510,510,0.2116036805931553,1275.0,Contraido
12,0,0,0,0,511,510,0.2116036805931553,1275.0,Contraido
13,0,0,0,0,507,507,-0.0482181633879616,1276.0,Relajado
14,0,0,0,0,506,507,-0.0482181633879616,1276.0,Relajado
15,0,0,0,0,508,506,-0.1348254447150006,1276.0,Relajado
0,0,0,0,0,506,506,-0.1348254447150006,1276.0,Relajado
1,0,0,0,0,506,506,-0.1348254447150006,1276.0,Relajado
2,0,0,0,0,508,508,0.0383891179390773,1277.0,Contraido
3,0,0,0,0,509,508,0.0383891179390773,1277.0,Contraido
4,0,0,0,0,507,507,-0.0482181633879616,1278.0,Relajado
5,0,0,0,0,503,503,-0.3946472886961175,1278.0,Relajado
6,0,0,0,0,502,503,-0.3946472886961175,1278.0,Relajado
7,0,0,0,0,503,503,-0.3946472886961175,1278.0,Relajado
8,0,0,0,0,504,504,-0.3080400073690785,1278.0,Relajado
9,0,0,0,0,508,508,0.0383891179390773,1279.0,Contraido
10,0,0,0,0,512,512,0.3848182432472332,1279.0,Contraido
11,0,0,0,0,513,513,0.4714255245742722,1279.0,Contraido
12,0,0,0,0,515,513,0.4714255245742722,1279.0,Contraido
13,0,0,0,0,513,513,0.4714255245742722,1279.0,Contraido
14,0,0,0,0,507,507,-0.0482181633879616,1280.0,Relajado
15,0,0,0,0,507,507,-0.0482181633879616,1280.0,Relajado
0,0,0,0,0,506,506,-0.1348254447150006,1280.0,Relajado
1,0,0,0,0,501,501,-0.5678618513501955,1280.0,Relajado
2,0,0,0,0,497,499,-0.7410764140042735,1280.0,Relajado
3,0,0,0,0,499,499,-0.7410764140042735,1280.0,Relajado
4,0,0,0,0,501,501,-0.5678618513501955,1280.0,Relajado
5,0,0,0,0,505,505,-0.2214327260420396,1280.0,Relajado
6,0,0,0,0,510,510,0.2116036805931553,1281.0,Contraido
7,0,0,0,0,515,515,0.6446400872283502,1281.0,Contraido
8,0,0,0,0,530,519,0.9910692125365062,1281.0,Contraido
9,0,0,0,0,519,519,0.9910692125365062,1281.0,Contraido
10,0,0,0,0,507,507,-0.0482181633879616,1282.0,Relajado
11,0,0,0,0,495,495,-1.087505539312429,1282.0,Relajado
12,0,0,0,0,490,495,-1.087505539312429,1282.0,Relajado
13,0,0,0,0,501,501,-0.5678618513501955,1282.0,Relajado
14,0,0,0,0,507,507,-0.0482181633879616,1282.0,Relajado
15,0,0,0,0,507,507,-0.0482181633879616,1282.0,Relajado
0,0,0,0,0,508,508,0.0383891179390773,1283.0,Contraido
1,0,0,0,0,510,508,0.0383891179390773,1283.0,Contraido
2,0,0,0,0,508,508,0.0383891179390773,1283.0,Contraido
3,0,0,0,0,508,508,0.0383891179390773,1283.0,Contraido
4,0,0,0,0,509,508,0.0383891179390773,1283.0,Contraido
5,0,0,0,0,505,507,-0.0482181633879616,1284.0,Relajado
6,0,0,0,0,507,505,-0.2214327260420396,1284.0,Relajado
7,0,0,0,0,504,504,-0.3080400073690785,1284.0,Relajado
8,0,0,0,0,503,504,-0.3080400073690785,1284.0,Relajado
9,0,0,0,0,506,506,-0.1348254447150006,1284.0,Relajado
10,0,0,0,0,509,509,0.1249963992661163,1285.0,Contraido
11,0,0,0,0,513,509,0.1249963992661163,1285.0,Contraido
12,0,0,0,0,504,504,-0.3080400073690785,1286.0,Relajado
13,0,0,0,0,501,503,-0.3946472886961175,1286.0,Relajado
14,0,0,0,0,503,503,-0.3946472886961175,1286.0,Relajado
15,0,0,0,0,504,504,-0.3080400073690785,1286.0,Relajado
0,0,0,0,0,512,511,0.2982109619201943,1287.0,Contraido
1,0,0,0,0,511,512,0.3848182432472332,1287.0,Contraido
2,0,0,0,0,516,511,0.2982109619201943,1287.0,Contraido
3,0,0,0,0,511,511,0.2982109619201943,1287.0,Contraido
4,0,0,0,0,509,509,0.1249963992661163,1287.0,Contraido
5,0,0,0,0,509,509,0.1249963992661163,1287.0,Contraido
6,0,0,0,0,509,509,0.1249963992661163,1287.0,Contraido
7,0,0,0,0,505,506,-0.1348254447150006,1288.0,Relajado
8,0,0,0,0,506,506,-0.1348254447150006,1288.0,Relajado
9,0,0,0,0,507,507,-0.0482181633879616,1288.0,Relajado
10,0,0,0,0,507,507,-0.0482181633879616,1288.0,Relajado
11,0,0,0,0,506,506,-0.1348254447150006,1288.0,Relajado
12,0,0,0,0,506,506,-0.1348254447150006,1288.0,Relajado
13,0,0,0,0,508,508,0.0383891179390773,1289.0,Contraido
14,0,0,0,0,508,508,0.0383891179390773,1289.0,Contraido
15,0,0,0,0,508,508,0.0383891179390773,1289.0,Contraido
0,0,0,0,0,504,504,-0.3080400073690785,1290.0,Relajado
1,0,0,0,0,502,503,-0.3946472886961175,1290.0,Relajado
2,0,0,0,0,503,503,-0.3946472886961175,1290.0,Relajado
3,0,0,0,0,506,503,-0.3946472886961175,1290.0,Relajado
4,0,0,0,0,503,506,-0.1348254447150006,1290.0,Relajado
5,0,0,0,0,506,506,-0.1348254447150006,1290.0,Relajado
6,0,0,0,0,507,507,-0.0482181633879616,1290.0,Relajado
7,0,0,0,0,508,508,0.0383891179390773,1291.0,Contraido
8,0,0,0,0,516,516,0.7312473685553892,1291.0,Contraido
9,0,0,0,0,517,516,0.7312473685553892,1291.0,Contraido
10,0,0,0,0,510,510,0.2116036805931553,1291.0,Contraido
11,0,0,0,0,507,507,-0.0482181633879616,1292.0,Relajado
12,0,0,0,0,504,505,-0.2214327260420396,1292.0,Relajado
13,0,0,0,0,505,504,-0.3080400073690785,1292.0,Relajado
14,0,0,0,0,504,504,-0.3080400073690785,1292.0,Relajado
15,0,0,0,0,504,504,-0.3080400073690785,1292.0,Relajado
0,0,0,0,0,503,504,-0.3080400073690785,1292.0,Relajado
1,0,0,0,0,504,504,-0.3080400073690785,1292.0,Relajado
2,0,0,0,0,509,505,-0.2214327260420396,1292.0,Relajado
3,0,0,0,0,505,508,0.0383891179390773,1293.0,Contraido
4,0,0,0,0,508,508,0.0383891179390773,1293.0,Contraido
5,0,0,0,0,508,508,0.0383891179390773,1293.0,Contraido
6,0,0,0,0,508,508,0.0383891179390773,1293.0,Contraido
7,0,0,0,0,507,508,0.0383891179390773,1293.0,Contraido
8,0,0,0,0,508,507,-0.0482181633879616,1294.0,Relajado
9,0,0,0,0,507,507,-0.0482181633879616,1294.0,Relajado
10,0,0,0,0,504,506,-0.1348254447150006,1294.0,Relajado
11,0,0,0,0,506,506,-0.1348254447150006,1294.0,Relajado
12,0,0,0,0,507,507,-0.0482181633879616,1294.0,Relajado
13,0,0,0,0,507,507,-0.0482181633879616,1294.0,Relajado
14,0,0,0,0,507,507,-0.0482181633879616,1294.0,Relajado
15,0,0,0,0,508,508,0.0383891179390773,1295.0,Contraido
0,0,0,0,0,508,508,0.0383891179390773,1295.0,Contraido
1,0,0,0,0,508,508,0.0383891179390773,1295.0,Contraido
2,0,0,0,0,509,509,0.1249963992661163,1295.0,Contraido
3,0,0,0,0,510,509,0.1249963992661163,1295.0,Contraido
4,0,0,0,0,509,509,0.1249963992661163,1295.0,Contraido
5,0,0,0,0,508,508,0.0383891179390773,1295.0,Contraido
6,0,0,0,0,508,508,0.0383891179390773,1295.0,Contraido
7,0,0,0,0,508,508,0.0383891179390773,1295.0,Contraido
8,0,0,0,0,508,508,0.0383891179390773,1295.0,Contraido
9,0,0,0,0,507,507,-0.0482181633879616,1296.0,Relajado
10,0,0,0,0,507,507,-0.0482181633879616,1296.0,Relajado
11,0,0,0,0,510,510,0.2116036805931553,1297.0,Contraido
12,0,0,0,0,510,510,0.2116036805931553,1297.0,Contraido
13,0,0,0,0,507,507,-0.0482181633879616,1298.0,Relajado
14,0,0,0,0,505,506,-0.1348254447150006,1298.0,Relajado
15,0,0,0,0,506,506,-0.1348254447150006,1298.0,Relajado
0,0,0,0,0,507,507,-0.0482181633879616,1298.0,Relajado
1,0,0,0,0,508,508,0.0383891179390773,1299.0,Contraido
2,0,0,0,0,510,510,0.2116036805931553,1299.0,Contraido
3,0,0,0,0,512,510,0.2116036805931553,1299.0,Contraido
4,0,0,0,0,509,509,0.1249963992661163,1299.0,Contraido
5,0,0,0,0,505,508,0.0383891179390773,1299.0,Contraido
6,0,0,0,0,508,505,-0.2214327260420396,1300.0,Relajado
7,0,0,0,0,505,506,-0.1348254447150006,1300.0,Relajado
8,0,0,0,0,506,506,-0.1348254447150006,1300.0,Relajado
9,0,0,0,0,506,506,-0.1348254447150006,1300.0,Relajado
10,0,0,0,0,505,506,-0.1348254447150006,1300.0,Relajado
11,0,0,0,0,508,506,-0.1348254447150006,1300.0,Relajado
12,0,0,0,0,506,507,-0.0482181633879616,1300.0,Relajado
13,0,0,0,0,507,507,-0.0482181633879616,1300.0,Relajado
14,0,0,0,0,508,508,0.0383891179390773,1301.0,Contraido
15,0,0,0,0,508,508,0.0383891179390773,1301.0,Contraido
0,0,0,0,0,508,508,0.0383891179390773,1301.0,Contraido
1,0,0,0,0,504,507,-0.0482181633879616,1302.0,Relajado
2,0,0,0,0,507,507,-0.0482181633879616,1302.0,Relajado
3,0,0,0,0,510,508,0.0383891179390773,1303.0,Contraido
4,0,0,0,0,508,510,0.2116036805931553,1303.0,Contraido
5,0,0,0,0,510,509,0.1249963992661163,1303.0,Contraido
6,0,0,0,0,509,509,0.1249963992661163,1303.0,Contraido
7,0,0,0,0,505,507,-0.0482181633879616,1304.0,Relajado
8,0,0,0,0,507,507,-0.0482181633879616,1304.0,Relajado
9,0,0,0,0,507,507,-0.0482181633879616,1304.0,Relajado
10,0,0,0,0,508,507,-0.0482181633879616,1304.0,Relajado
11,0,0,0,0,505,506,-0.1348254447150006,1304.0,Relajado
12,0,0,0,0,506,505,-0.2214327260420396,1304.0,Relajado
13,0,0,0,0,505,506,-0.1348254447150006,1304.0,Relajado
14,0,0,0,0,510,509,0.1249963992661163,1305.0,Contraido
15,0,0,0,0,509,510,0.2116036805931553,1305.0,Contraido
0,0,0,0,0,511,509,0.1249963992661163,1305.0,Contraido
1,0,0,0,0,508,508,0.0383891179390773,1305.0,Contraido
2,0,0,0,0,505,505,-0.2214327260420396,1306.0,Relajado
3,0,0,0,0,499,499,-0.7410764140042735,1306.0,Relajado
4,0,0,0,0,495,499,-0.7410764140042735,1306.0,Relajado
5,0,0,0,0,505,505,-0.2214327260420396,1306.0,Relajado
6,0,0,0,0,512,506,-0.1348254447150006,1306.0,Relajado
7,0,0,0,0,506,506,-0.1348254447150006,1306.0,Relajado
8,0,0,0,0,506,506,-0.1348254447150006,1306.0,Relajado
9,0,0,0,0,504,506,-0.1348254447150006,1306.0,Relajado
10,0,0,0,0,524,524,1.424105619171701,1307.0,Contraido
11,0,0,0,0,537,524,1.424105619171701,1307.0,Contraido
12,0,0,0,0,518,518,0.9044619312094672,1307.0,Contraido
13,0,0,0,0,508,508,0.0383891179390773,1307.0,Contraido
14,0,0,0,0,500,500,-0.6544691326772345,1308.0,Relajado
15,0,0,0,0,500,500,-0.6544691326772345,1308.0,Relajado
0,0,0,0,0,500,500,-0.6544691326772345,1308.0,Relajado
1,0,0,0,0,505,505,-0.2214327260420396,1308.0,Relajado
2,0,0,0,0,508,508,0.0383891179390773,1309.0,Contraido
3,0,0,0,0,510,509,0.1249963992661163,1309.0,Contraido
4,0,0,0,0,509,509,0.1249963992661163,1309.0,Contraido
5,0,0,0,0,508,508,0.0383891179390773,1309.0,Contraido
6,0,0,0,0,507,507,-0.0482181633879616,1310.0,Relajado
7,0,0,0,0,507,507,-0.0482181633879616,1310.0,Relajado
8,0,0,0,0,504,507,-0.0482181633879616,1310.0,Relajado
9,0,0,0,0,507,504,-0.3080400073690785,1310.0,Relajado
10,0,0,0,0,501,501,-0.5678618513501955,1310.0,Relajado
11,0,0,0,0,501,501,-0.5678618513501955,1310.0,Relajado
12,0,0,0,0,506,506,-0.1348254447150006,1310.0,Relajado
13,0,0,0,0,508,508,0.0383891179390773,1311.0,Contraido
14,0,0,0,0,508,508,0.0383891179390773,1311.0,Contraido
15,0,0,0,0,508,508,0.0383891179390773,1311.0,Contraido
0,0,0,0,0,511,511,0.2982109619201943,1311.0,Contraido
1,0,0,0,0,517,511,0.2982109619201943,1311.0,Contraido
2,0,0,0,0,509,509,0.1249963992661163,1311.0,Contraido
3,0,0,0,0,504,505,-0.2214327260420396,1312.0,Relajado
4,0,0,0,0,505,505,-0.2214327260420396,1312.0,Relajado
5,0,0,0,0,506,506,-0.1348254447150006,1312.0,Relajado
6,0,0,0,0,507,506,-0.1348254447150006,1312.0,Relajado
7,0,0,0,0,505,506,-0.1348254447150006,1312.0,Relajado
8,0,0,0,0,506,506,-0.1348254447150006,1312.0,Relajado
9,0,0,0,0,507,506,-0.1348254447150006,1312.0,Relajado
10,0,0,0,0,505,507,-0.0482181633879616,1312.0,Relajado
11,0,0,0,0,508,507,-0.0482181633879616,1312.0,Relajado
12,0,0,0,0,507,507,-0.0482181633879616,1312.0,Relajado
13,0,0,0,0,504,504,-0.3080400073690785,1312.0,Relajado
14,0,0,0,0,503,504,-0.3080400073690785,1312.0,Relajado
15,0,0,0,0,506,506,-0.1348254447150006,1312.0,Relajado
0,0,0,0,0,508,507,-0.0482181633879616,1312.0,Relajado
1,0,0,0,0,507,507,-0.0482181633879616,1312.0,Relajado
2,0,0,0,0,507,507,-0.0482181633879616,1312.0,Relajado
3,0,0,0,0,508,508,0.0383891179390773,1313.0,Contraido
4,0,0,0,0,508,508,0.0383891179390773,1313.0,Contraido
5,0,0,0,0,508,508,0.0383891179390773,1313.0,Contraido
6,0,0,0,0,507,508,0.0383891179390773,1313.0,Contraido
7,0,0,0,0,508,507,-0.0482181633879616,1314.0,Relajado
8,0,0,0,0,506,506,-0.1348254447150006,1314.0,Relajado
9,0,0,0,0,505,506,-0.1348254447150006,1314.0,Relajado
10,0,0,0,0,507,506,-0.1348254447150006,1314.0,Relajado
11,0,0,0,0,506,507,-0.0482181633879616,1314.0,Relajado
12,0,0,0,0,508,507,-0.0482181633879616,1314.0,Relajado
13,0,0,0,0,507,507,-0.0482181633879616,1314.0,Relajado
14,0,0,0,0,506,506,-0.1348254447150006,1314.0,Relajado
15,0,0,0,0,506,506,-0.1348254447150006,1314.0,Relajado
0,0,0,0,0,507,507,-0.0482181633879616,1314.0,Relajado
1,0,0,0,0,511,509,0.1249963992661163,1315.0,Contraido
2,0,0,0,0,509,509,0.1249963992661163,1315.0,Contraido
3,0,0,0,0,507,507,-0.0482181633879616,1316.0,Relajado
4,0,0,0,0,506,507,-0.0482181633879616,1316.0,Relajado
5,0,0,0,0,512,507,-0.0482181633879616,1316.0,Relajado
6,0,0,0,0,507,507,-0.0482181633879616,1316.0,Relajado
7,0,0,0,0,506,507,-0.0482181633879616,1316.0,Relajado
8,0,0,0,0,508,508,0.0383891179390773,1317.0,Contraido
9,0,0,0,0,510,508,0.0383891179390773,1317.0,Contraido
10,0,0,0,0,507,509,0.1249963992661163,1317.0,Contraido
11,0,0,0,0,509,509,0.1249963992661163,1317.0,Contraido
12,0,0,0,0,510,509,0.1249963992661163,1317.0,Contraido
13,0,0,0,0,508,510,0.2116036805931553,1317.0,Contraido
14,0,0,0,0,510,508,0.0383891179390773,1317.0,Contraido
15,0,0,0,0,508,508,0.0383891179390773,1317.0,Contraido
0,0,0,0,0,508,508,0.0383891179390773,1317.0,Contraido
1,0,0,0,0,508,508,0.0383891179390773,1317.0,Contraido
2,0,0,0,0,506,508,0.0383891179390773,1317.0,Contraido
3,0,0,0,0,509,507,-0.0482181633879616,1318.0,Relajado
4,0,0,0,0,507,507,-0.0482181633879616,1318.0,Relajado
5,0,0,0,0,505,506,-0.1348254447150006,1318.0,Relajado
6,0,0,0,0,506,506,-0.1348254447150006,1318.0,Relajado
7,0,0,0,0,507,507,-0.0482181633879616,1318.0,Relajado
8,0,0,0,0,510,508,0.0383891179390773,1319.0,Contraido
9,0,0,0,0,508,508,0.0383891179390773,1319.0,Contraido
10,0,0,0,0,508,508,0.0383891179390773,1319.0,Contraido
11,0,0,0,0,505,508,0.0383891179390773,1319.0,Contraido
12,0,0,0,0,508,508,0.0383891179390773,1319.0,Contraido
13,0,0,0,0,508,508,0.0383891179390773,1319.0,Contraido
14,0,0,0,0,509,509,0.1249963992661163,1319.0,Contraido
15,0,0,0,0,509,509,0.1249963992661163,1319.0,Contraido
0,0,0,0,0,510,509,0.1249963992661163,1319.0,Contraido
1,0,0,0,0,506,506,-0.1348254447150006,1320.0,Relajado
2,0,0,0,0,506,506,-0.1348254447150006,1320.0,Relajado
3,0,0,0,0,506,506,-0.1348254447150006,1320.0,Relajado
4,0,0,0,0,508,506,-0.1348254447150006,1320.0,Relajado
5,0,0,0,0,505,508,0.0383891179390773,1321.0,Contraido
6,0,0,0,0,508,508,0.0383891179390773,1321.0,Contraido
7,0,0,0,0,509,508,0.0383891179390773,1321.0,Contraido
8,0,0,0,0,508,508,0.0383891179390773,1321.0,Contraido
9,0,0,0,0,508,508,0.0383891179390773,1321.0,Contraido
10,0,0,0,0,509,508,0.0383891179390773,1321.0,Contraido
11,0,0,0,0,497,497,-0.9142909766583516,1322.0,Relajado
12,0,0,0,0,492,497,-0.9142909766583516,1322.0,Relajado
13,0,0,0,0,503,503,-0.3946472886961175,1322.0,Relajado
14,0,0,0,0,512,512,0.3848182432472332,1323.0,Contraido
15,0,0,0,0,514,512,0.3848182432472332,1323.0,Contraido
0,0,0,0,0,511,511,0.2982109619201943,1323.0,Contraido
1,0,0,0,0,508,511,0.2982109619201943,1323.0,Contraido
2,0,0,0,0,511,509,0.1249963992661163,1323.0,Contraido
3,0,0,0,0,509,509,0.1249963992661163,1323.0,Contraido
4,0,0,0,0,502,504,-0.3080400073690785,1324.0,Relajado
5,0,0,0,0,504,504,-0.3080400073690785,1324.0,Relajado
6,0,0,0,0,504,504,-0.3080400073690785,1324.0,Relajado
7,0,0,0,0,507,507,-0.0482181633879616,1324.0,Relajado
8,0,0,0,0,515,515,0.6446400872283502,1325.0,Contraido
9,0,0,0,0,519,515,0.6446400872283502,1325.0,Contraido
10,0,0,0,0,513,513,0.4714255245742722,1325.0,Contraido
11,0,0,0,0,511,511,0.2982109619201943,1325.0,Contraido
12,0,0,0,0,506,508,0.0383891179390773,1325.0,Contraido
13,0,0,0,0,508,506,-0.1348254447150006,1326.0,Relajado
14,0,0,0,0,505,506,-0.1348254447150006,1326.0,Relajado
15,0,0,0,0,506,505,-0.2214327260420396,1326.0,Relajado
0,0,0,0,0,501,502,-0.4812545700231565,1326.0,Relajado
1,0,0,0,0,502,502,-0.4812545700231565,1326.0,Relajado
2,0,0,0,0,505,505,-0.2214327260420396,1326.0,Relajado
3,0,0,0,0,505,505,-0.2214327260420396,1326.0,Relajado
4,0,0,0,0,510,508,0.0383891179390773,1327.0,Contraido
5,0,0,0,0,508,508,0.0383891179390773,1327.0,Contraido
6,0,0,0,0,507,508,0.0383891179390773,1327.0,Contraido
7,0,0,0,0,508,508,0.0383891179390773,1327.0,Contraido
8,0,0,0,0,513,509,0.1249963992661163,1327.0,Contraido
9,0,0,0,0,509,509,0.1249963992661163,1327.0,Contraido
10,0,0,0,0,508,508,0.0383891179390773,1327.0,Contraido
11,0,0,0,0,507,507,-0.0482181633879616,1328.0,Relajado
12,0,0,0,0,503,505,-0.2214327260420396,1328.0,Relajado
13,0,0,0,0,505,505,-0.2214327260420396,1328.0,Relajado
14,0,0,0,0,505,505,-0.2214327260420396,1328.0,Relajado
15,0,0,0,0,505,505,-0.2214327260420396,1328.0,Relajado
0,0,0,0,0,505,505,-0.2214327260420396,1328.0,Relajado
1,0,0,0,0,505,505,-0.2214327260420396,1328.0,Relajado
2,0,0,0,0,504,505,-0.2214327260420396,1328.0,Relajado
3,0,0,0,0,505,505,-0.2214327260420396,1328.0,Relajado
