nSeq,I1,I2,O1,O2,A1,A1_filtrado,A1_normalizado,Grupo,Estado
13,0,0,0,0,505,506,-0.1093334495390436,74.0,Relajado
14,0,0,0,0,506,506,-0.1093334495390436,74.0,Relajado
15,0,0,0,0,508,508,0.0551411707897033,75.0,Contraido
0,0,0,0,0,508,508,0.0551411707897033,75.0,Contraido
1,0,0,0,0,505,508,0.0551411707897033,75.0,Contraido
2,0,0,0,0,508,505,-0.1915707597034171,76.0,Relajado
3,0,0,0,0,505,507,-0.0270961393746701,76.0,Relajado
4,0,0,0,0,507,507,-0.0270961393746701,76.0,Relajado
5,0,0,0,0,508,507,-0.0270961393746701,76.0,Relajado
6,0,0,0,0,507,508,0.0551411707897033,77.0,Contraido
7,0,0,0,0,508,507,-0.0270961393746701,78.0,Relajado
8,0,0,0,0,507,507,-0.0270961393746701,78.0,Relajado
9,0,0,0,0,505,507,-0.0270961393746701,78.0,Relajado
10,0,0,0,0,508,505,-0.1915707597034171,78.0,Relajado
11,0,0,0,0,502,504,-0.2738080698677906,78.0,Relajado
12,0,0,0,0,504,504,-0.2738080698677906,78.0,Relajado
13,0,0,0,0,507,505,-0.1915707597034171,78.0,Relajado
14,0,0,0,0,505,506,-0.1093334495390436,78.0,Relajado
15,0,0,0,0,506,506,-0.1093334495390436,78.0,Relajado
0,0,0,0,0,508,507,-0.0270961393746701,78.0,Relajado
1,0,0,0,0,507,507,-0.0270961393746701,78.0,Relajado
2,0,0,0,0,507,507,-0.0270961393746701,78.0,Relajado
3,0,0,0,0,508,508,0.0551411707897033,79.0,Contraido
4,0,0,0,0,509,508,0.0551411707897033,79.0,Contraido
5,0,0,0,0,507,507,-0.0270961393746701,80.0,Relajado
6,0,0,0,0,506,507,-0.0270961393746701,80.0,Relajado
7,0,0,0,0,508,507,-0.0270961393746701,80.0,Relajado
8,0,0,0,0,507,507,-0.0270961393746701,80.0,Relajado
9,0,0,0,0,507,507,-0.0270961393746701,80.0,Relajado
10,0,0,0,0,508,508,0.0551411707897033,81.0,Contraido
11,0,0,0,0,509,509,0.1373784809540768,81.0,Contraido
12,0,0,0,0,511,509,0.1373784809540768,81.0,Contraido
13,0,0,0,0,508,508,0.0551411707897033,81.0,Contraido
14,0,0,0,0,505,506,-0.1093334495390436,82.0,Relajado
15,0,0,0,0,506,505,-0.1915707597034171,82.0,Relajado
0,0,0,0,0,505,505,-0.1915707597034171,82.0,Relajado
1,0,0,0,0,504,505,-0.1915707597034171,82.0,Relajado
2,0,0,0,0,508,506,-0.1093334495390436,82.0,Relajado
3,0,0,0,0,506,506,-0.1093334495390436,82.0,Relajado
4,0,0,0,0,505,506,-0.1093334495390436,82.0,Relajado
5,0,0,0,0,508,508,0.0551411707897033,83.0,Contraido
6,0,0,0,0,509,508,0.0551411707897033,83.0,Contraido
7,0,0,0,0,508,508,0.0551411707897033,83.0,Contraido
8,0,0,0,0,508,508,0.0551411707897033,83.0,Contraido
9,0,0,0,0,509,509,0.1373784809540768,83.0,Contraido
10,0,0,0,0,513,510,0.2196157911184503,83.0,Contraido
11,0,0,0,0,510,510,0.2196157911184503,83.0,Contraido
12,0,0,0,0,507,508,0.0551411707897033,83.0,Contraido
13,0,0,0,0,508,508,0.0551411707897033,83.0,Contraido
14,0,0,0,0,508,508,0.0551411707897033,83.0,Contraido
15,0,0,0,0,511,511,0.3018531012828239,83.0,Contraido
0,0,0,0,0,511,511,0.3018531012828239,83.0,Contraido
1,0,0,0,0,507,507,-0.0270961393746701,84.0,Relajado
2,0,0,0,0,504,505,-0.1915707597034171,84.0,Relajado
3,0,0,0,0,505,505,-0.1915707597034171,84.0,Relajado
4,0,0,0,0,508,508,0.0551411707897033,85.0,Contraido
5,0,0,0,0,508,508,0.0551411707897033,85.0,Contraido
6,0,0,0,0,505,506,-0.1093334495390436,86.0,Relajado
7,0,0,0,0,506,505,-0.1915707597034171,86.0,Relajado
8,0,0,0,0,505,505,-0.1915707597034171,86.0,Relajado
9,0,0,0,0,505,505,-0.1915707597034171,86.0,Relajado
10,0,0,0,0,509,509,0.1373784809540768,87.0,Contraido
11,0,0,0,0,510,509,0.1373784809540768,87.0,Contraido
12,0,0,0,0,507,508,0.0551411707897033,87.0,Contraido
13,0,0,0,0,508,508,0.0551411707897033,87.0,Contraido
14,0,0,0,0,508,508,0.0551411707897033,87.0,Contraido
15,0,0,0,0,510,508,0.0551411707897033,87.0,Contraido
0,0,0,0,0,508,508,0.0551411707897033,87.0,Contraido
1,0,0,0,0,508,508,0.0551411707897033,87.0,Contraido
2,0,0,0,0,511,508,0.0551411707897033,87.0,Contraido
3,0,0,0,0,508,511,0.3018531012828239,87.0,Contraido
4,0,0,0,0,511,508,0.0551411707897033,87.0,Contraido
5,0,0,0,0,508,508,0.0551411707897033,87.0,Contraido
6,0,0,0,0,507,508,0.0551411707897033,87.0,Contraido
7,0,0,0,0,509,508,0.0551411707897033,87.0,Contraido
8,0,0,0,0,508,509,0.1373784809540768,87.0,Contraido
9,0,0,0,0,509,508,0.0551411707897033,87.0,Contraido
10,0,0,0,0,508,508,0.0551411707897033,87.0,Contraido
11,0,0,0,0,505,506,-0.1093334495390436,88.0,Relajado
12,0,0,0,0,506,506,-0.1093334495390436,88.0,Relajado
13,0,0,0,0,506,506,-0.1093334495390436,88.0,Relajado
14,0,0,0,0,508,506,-0.1093334495390436,88.0,Relajado
15,0,0,0,0,506,507,-0.0270961393746701,88.0,Relajado
0,0,0,0,0,507,506,-0.1093334495390436,88.0,Relajado
1,0,0,0,0,506,507,-0.0270961393746701,88.0,Relajado
2,0,0,0,0,508,508,0.0551411707897033,89.0,Contraido
3,0,0,0,0,509,508,0.0551411707897033,89.0,Contraido
4,0,0,0,0,508,509,0.1373784809540768,89.0,Contraido
5,0,0,0,0,512,510,0.2196157911184503,89.0,Contraido
6,0,0,0,0,510,510,0.2196157911184503,89.0,Contraido
7,0,0,0,0,508,508,0.0551411707897033,89.0,Contraido
8,0,0,0,0,508,508,0.0551411707897033,89.0,Contraido
9,0,0,0,0,508,508,0.0551411707897033,89.0,Contraido
10,0,0,0,0,507,508,0.0551411707897033,89.0,Contraido
11,0,0,0,0,508,507,-0.0270961393746701,90.0,Relajado
12,0,0,0,0,507,507,-0.0270961393746701,90.0,Relajado
13,0,0,0,0,505,505,-0.1915707597034171,90.0,Relajado
14,0,0,0,0,505,505,-0.1915707597034171,90.0,Relajado
15,0,0,0,0,504,505,-0.1915707597034171,90.0,Relajado
0,0,0,0,0,506,506,-0.1093334495390436,90.0,Relajado
1,0,0,0,0,508,508,0.0551411707897033,91.0,Contraido
2,0,0,0,0,509,509,0.1373784809540768,91.0,Contraido
3,0,0,0,0,509,509,0.1373784809540768,91.0,Contraido
4,0,0,0,0,511,509,0.1373784809540768,91.0,Contraido
5,0,0,0,0,506,507,-0.0270961393746701,92.0,Relajado
6,0,0,0,0,507,507,-0.0270961393746701,92.0,Relajado
7,0,0,0,0,512,509,0.1373784809540768,93.0,Contraido
8,0,0,0,0,509,509,0.1373784809540768,93.0,Contraido
9,0,0,0,0,509,509,0.1373784809540768,93.0,Contraido
10,0,0,0,0,505,508,0.0551411707897033,93.0,Contraido
11,0,0,0,0,508,508,0.0551411707897033,93.0,Contraido
12,0,0,0,0,511,509,0.1373784809540768,93.0,Contraido
13,0,0,0,0,509,509,0.1373784809540768,93.0,Contraido
14,0,0,0,0,507,507,-0.0270961393746701,94.0,Relajado
15,0,0,0,0,506,507,-0.0270961393746701,94.0,Relajado
0,0,0,0,0,507,506,-0.1093334495390436,94.0,Relajado
1,0,0,0,0,506,507,-0.0270961393746701,94.0,Relajado
2,0,0,0,0,508,507,-0.0270961393746701,94.0,Relajado
3,0,0,0,0,507,508,0.0551411707897033,95.0,Contraido
4,0,0,0,0,509,509,0.1373784809540768,95.0,Contraido
5,0,0,0,0,510,510,0.2196157911184503,95.0,Contraido
6,0,0,0,0,510,510,0.2196157911184503,95.0,Contraido
7,0,0,0,0,508,508,0.0551411707897033,95.0,Contraido
8,0,0,0,0,508,508,0.0551411707897033,95.0,Contraido
9,0,0,0,0,506,508,0.0551411707897033,95.0,Contraido
10,0,0,0,0,510,507,-0.0270961393746701,96.0,Relajado
11,0,0,0,0,507,507,-0.0270961393746701,96.0,Relajado
12,0,0,0,0,507,507,-0.0270961393746701,96.0,Relajado
13,0,0,0,0,506,506,-0.1093334495390436,96.0,Relajado
14,0,0,0,0,506,506,-0.1093334495390436,96.0,Relajado
15,0,0,0,0,505,505,-0.1915707597034171,96.0,Relajado
0,0,0,0,0,504,505,-0.1915707597034171,96.0,Relajado
1,0,0,0,0,505,505,-0.1915707597034171,96.0,Relajado
2,0,0,0,0,509,508,0.0551411707897033,97.0,Contraido
3,0,0,0,0,508,508,0.0551411707897033,97.0,Contraido
4,0,0,0,0,506,508,0.0551411707897033,97.0,Contraido
5,0,0,0,0,508,506,-0.1093334495390436,98.0,Relajado
6,0,0,0,0,502,502,-0.4382826901965377,98.0,Relajado
7,0,0,0,0,502,502,-0.4382826901965377,98.0,Relajado
8,0,0,0,0,504,504,-0.2738080698677906,98.0,Relajado
9,0,0,0,0,504,504,-0.2738080698677906,98.0,Relajado
10,0,0,0,0,510,507,-0.0270961393746701,98.0,Relajado
11,0,0,0,0,507,507,-0.0270961393746701,98.0,Relajado
12,0,0,0,0,504,507,-0.0270961393746701,98.0,Relajado
13,0,0,0,0,507,507,-0.0270961393746701,98.0,Relajado
14,0,0,0,0,508,508,0.0551411707897033,99.0,Contraido
15,0,0,0,0,508,508,0.0551411707897033,99.0,Contraido
0,0,0,0,0,507,507,-0.0270961393746701,100.0,Relajado
1,0,0,0,0,507,507,-0.0270961393746701,100.0,Relajado
2,0,0,0,0,507,507,-0.0270961393746701,100.0,Relajado
3,0,0,0,0,506,507,-0.0270961393746701,100.0,Relajado
4,0,0,0,0,509,508,0.0551411707897033,101.0,Contraido
5,0,0,0,0,508,508,0.0551411707897033,101.0,Contraido
6,0,0,0,0,508,508,0.0551411707897033,101.0,Contraido
7,0,0,0,0,507,508,0.0551411707897033,101.0,Contraido
8,0,0,0,0,508,507,-0.0270961393746701,102.0,Relajado
9,0,0,0,0,506,507,-0.0270961393746701,102.0,Relajado
10,0,0,0,0,507,507,-0.0270961393746701,102.0,Relajado
11,0,0,0,0,512,509,0.1373784809540768,103.0,Contraido
12,0,0,0,0,509,512,0.3840904114471974,103.0,Contraido
13,0,0,0,0,512,509,0.1373784809540768,103.0,Contraido
14,0,0,0,0,507,507,-0.0270961393746701,104.0,Relajado
15,0,0,0,0,504,504,-0.2738080698677906,104.0,Relajado
0,0,0,0,0,501,504,-0.2738080698677906,104.0,Relajado
1,0,0,0,0,507,507,-0.0270961393746701,104.0,Relajado
2,0,0,0,0,508,508,0.0551411707897033,105.0,Contraido
3,0,0,0,0,508,508,0.0551411707897033,105.0,Contraido
4,0,0,0,0,509,508,0.0551411707897033,105.0,Contraido
5,0,0,0,0,507,509,0.1373784809540768,105.0,Contraido
6,0,0,0,0,509,508,0.0551411707897033,105.0,Contraido
7,0,0,0,0,508,508,0.0551411707897033,105.0,Contraido
8,0,0,0,0,507,507,-0.0270961393746701,106.0,Relajado
9,0,0,0,0,506,506,-0.1093334495390436,106.0,Relajado
10,0,0,0,0,505,506,-0.1093334495390436,106.0,Relajado
11,0,0,0,0,508,508,0.0551411707897033,107.0,Contraido
12,0,0,0,0,509,509,0.1373784809540768,107.0,Contraido
13,0,0,0,0,510,509,0.1373784809540768,107.0,Contraido
14,0,0,0,0,508,508,0.0551411707897033,107.0,Contraido
15,0,0,0,0,505,508,0.0551411707897033,107.0,Contraido
0,0,0,0,0,509,508,0.0551411707897033,107.0,Contraido
1,0,0,0,0,508,508,0.0551411707897033,107.0,Contraido
2,0,0,0,0,506,506,-0.1093334495390436,108.0,Relajado
3,0,0,0,0,505,506,-0.1093334495390436,108.0,Relajado
4,0,0,0,0,508,507,-0.0270961393746701,108.0,Relajado
5,0,0,0,0,507,507,-0.0270961393746701,108.0,Relajado
6,0,0,0,0,506,507,-0.0270961393746701,108.0,Relajado
7,0,0,0,0,509,509,0.1373784809540768,109.0,Contraido
8,0,0,0,0,511,511,0.3018531012828239,109.0,Contraido
9,0,0,0,0,511,511,0.3018531012828239,109.0,Contraido
10,0,0,0,0,509,510,0.2196157911184503,109.0,Contraido
11,0,0,0,0,510,509,0.1373784809540768,109.0,Contraido
12,0,0,0,0,508,508,0.0551411707897033,109.0,Contraido
13,0,0,0,0,505,507,-0.0270961393746701,110.0,Relajado
14,0,0,0,0,507,505,-0.1915707597034171,110.0,Relajado
15,0,0,0,0,503,505,-0.1915707597034171,110.0,Relajado
0,0,0,0,0,505,505,-0.1915707597034171,110.0,Relajado
1,0,0,0,0,506,506,-0.1093334495390436,110.0,Relajado
2,0,0,0,0,508,506,-0.1093334495390436,110.0,Relajado
3,0,0,0,0,506,506,-0.1093334495390436,110.0,Relajado
4,0,0,0,0,503,506,-0.1093334495390436,110.0,Relajado
5,0,0,0,0,507,505,-0.1915707597034171,110.0,Relajado
6,0,0,0,0,505,505,-0.1915707597034171,110.0,Relajado
7,0,0,0,0,505,505,-0.1915707597034171,110.0,Relajado
8,0,0,0,0,505,505,-0.1915707597034171,110.0,Relajado
9,0,0,0,0,505,505,-0.1915707597034171,110.0,Relajado
10,0,0,0,0,506,505,-0.1915707597034171,110.0,Relajado
11,0,0,0,0,504,506,-0.1093334495390436,110.0,Relajado
12,0,0,0,0,508,508,0.0551411707897033,111.0,Contraido
13,0,0,0,0,508,508,0.0551411707897033,111.0,Contraido
14,0,0,0,0,510,508,0.0551411707897033,111.0,Contraido
15,0,0,0,0,508,510,0.2196157911184503,111.0,Contraido
0,0,0,0,0,511,509,0.1373784809540768,111.0,Contraido
1,0,0,0,0,509,511,0.3018531012828239,111.0,Contraido
2,0,0,0,0,511,509,0.1373784809540768,111.0,Contraido
3,0,0,0,0,509,510,0.2196157911184503,111.0,Contraido
4,0,0,0,0,510,510,0.2196157911184503,111.0,Contraido
5,0,0,0,0,510,510,0.2196157911184503,111.0,Contraido
6,0,0,0,0,508,510,0.2196157911184503,111.0,Contraido
7,0,0,0,0,510,510,0.2196157911184503,111.0,Contraido
8,0,0,0,0,510,510,0.2196157911184503,111.0,Contraido
9,0,0,0,0,511,510,0.2196157911184503,111.0,Contraido
10,0,0,0,0,510,510,0.2196157911184503,111.0,Contraido
11,0,0,0,0,509,509,0.1373784809540768,111.0,Contraido
12,0,0,0,0,509,509,0.1373784809540768,111.0,Contraido
13,0,0,0,0,510,510,0.2196157911184503,111.0,Contraido
14,0,0,0,0,511,510,0.2196157911184503,111.0,Contraido
15,0,0,0,0,507,507,-0.0270961393746701,112.0,Relajado
0,0,0,0,0,507,507,-0.0270961393746701,112.0,Relajado
1,0,0,0,0,506,507,-0.0270961393746701,112.0,Relajado
2,0,0,0,0,507,507,-0.0270961393746701,112.0,Relajado
3,0,0,0,0,508,508,0.0551411707897033,113.0,Contraido
4,0,0,0,0,509,509,0.1373784809540768,113.0,Contraido
5,0,0,0,0,510,509,0.1373784809540768,113.0,Contraido
6,0,0,0,0,508,510,0.2196157911184503,113.0,Contraido
7,0,0,0,0,510,508,0.0551411707897033,113.0,Contraido
8,0,0,0,0,507,507,-0.0270961393746701,114.0,Relajado
9,0,0,0,0,504,505,-0.1915707597034171,114.0,Relajado
10,0,0,0,0,505,504,-0.2738080698677906,114.0,Relajado
11,0,0,0,0,502,504,-0.2738080698677906,114.0,Relajado
12,0,0,0,0,504,504,-0.2738080698677906,114.0,Relajado
13,0,0,0,0,506,506,-0.1093334495390436,114.0,Relajado
14,0,0,0,0,507,506,-0.1093334495390436,114.0,Relajado
15,0,0,0,0,504,507,-0.0270961393746701,114.0,Relajado
0,0,0,0,0,508,508,0.0551411707897033,115.0,Contraido
1,0,0,0,0,508,508,0.0551411707897033,115.0,Contraido
2,0,0,0,0,509,509,0.1373784809540768,115.0,Contraido
3,0,0,0,0,510,510,0.2196157911184503,115.0,Contraido
4,0,0,0,0,510,510,0.2196157911184503,115.0,Contraido
5,0,0,0,0,509,509,0.1373784809540768,115.0,Contraido
6,0,0,0,0,509,509,0.1373784809540768,115.0,Contraido
7,0,0,0,0,507,508,0.0551411707897033,115.0,Contraido
8,0,0,0,0,508,507,-0.0270961393746701,116.0,Relajado
9,0,0,0,0,507,508,0.0551411707897033,117.0,Contraido
10,0,0,0,0,508,508,0.0551411707897033,117.0,Contraido
11,0,0,0,0,508,508,0.0551411707897033,117.0,Contraido
12,0,0,0,0,510,510,0.2196157911184503,117.0,Contraido
13,0,0,0,0,511,510,0.2196157911184503,117.0,Contraido
14,0,0,0,0,508,508,0.0551411707897033,117.0,Contraido
15,0,0,0,0,507,508,0.0551411707897033,117.0,Contraido
0,0,0,0,0,508,507,-0.0270961393746701,118.0,Relajado
1,0,0,0,0,506,508,0.0551411707897033,119.0,Contraido
2,0,0,0,0,508,507,-0.0270961393746701,120.0,Relajado
3,0,0,0,0,507,507,-0.0270961393746701,120.0,Relajado
4,0,0,0,0,507,507,-0.0270961393746701,120.0,Relajado
5,0,0,0,0,507,507,-0.0270961393746701,120.0,Relajado
6,0,0,0,0,508,508,0.0551411707897033,121.0,Contraido
7,0,0,0,0,509,508,0.0551411707897033,121.0,Contraido
8,0,0,0,0,506,509,0.1373784809540768,121.0,Contraido
9,0,0,0,0,510,506,-0.1093334495390436,122.0,Relajado
10,0,0,0,0,503,504,-0.2738080698677906,122.0,Relajado
11,0,0,0,0,504,504,-0.2738080698677906,122.0,Relajado
12,0,0,0,0,507,507,-0.0270961393746701,122.0,Relajado
13,0,0,0,0,507,507,-0.0270961393746701,122.0,Relajado
14,0,0,0,0,506,506,-0.1093334495390436,122.0,Relajado
15,0,0,0,0,504,504,-0.2738080698677906,122.0,Relajado
0,0,0,0,0,503,504,-0.2738080698677906,122.0,Relajado
1,0,0,0,0,506,506,-0.1093334495390436,122.0,Relajado
2,0,0,0,0,507,506,-0.1093334495390436,122.0,Relajado
3,0,0,0,0,503,503,-0.3560453800321642,122.0,Relajado
4,0,0,0,0,503,503,-0.3560453800321642,122.0,Relajado
5,0,0,0,0,506,506,-0.1093334495390436,122.0,Relajado
6,0,0,0,0,508,507,-0.0270961393746701,122.0,Relajado
7,0,0,0,0,507,508,0.0551411707897033,123.0,Contraido
8,0,0,0,0,509,507,-0.0270961393746701,124.0,Relajado
9,0,0,0,0,506,506,-0.1093334495390436,124.0,Relajado
10,0,0,0,0,506,506,-0.1093334495390436,124.0,Relajado
11,0,0,0,0,508,507,-0.0270961393746701,124.0,Relajado
12,0,0,0,0,507,507,-0.0270961393746701,124.0,Relajado
13,0,0,0,0,507,507,-0.0270961393746701,124.0,Relajado
14,0,0,0,0,506,506,-0.1093334495390436,124.0,Relajado
15,0,0,0,0,506,506,-0.1093334495390436,124.0,Relajado
0,0,0,0,0,507,507,-0.0270961393746701,124.0,Relajado
1,0,0,0,0,509,508,0.0551411707897033,125.0,Contraido
2,0,0,0,0,508,509,0.1373784809540768,125.0,Contraido
3,0,0,0,0,510,510,0.2196157911184503,125.0,Contraido
4,0,0,0,0,511,510,0.2196157911184503,125.0,Contraido
5,0,0,0,0,508,508,0.0551411707897033,125.0,Contraido
6,0,0,0,0,507,507,-0.0270961393746701,126.0,Relajado
7,0,0,0,0,506,506,-0.1093334495390436,126.0,Relajado
8,0,0,0,0,506,506,-0.1093334495390436,126.0,Relajado
9,0,0,0,0,509,507,-0.0270961393746701,126.0,Relajado
10,0,0,0,0,507,507,-0.0270961393746701,126.0,Relajado
11,0,0,0,0,506,507,-0.0270961393746701,126.0,Relajado
12,0,0,0,0,507,507,-0.0270961393746701,126.0,Relajado
13,0,0,0,0,509,507,-0.0270961393746701,126.0,Relajado
14,0,0,0,0,507,507,-0.0270961393746701,126.0,Relajado
15,0,0,0,0,506,507,-0.0270961393746701,126.0,Relajado
0,0,0,0,0,507,507,-0.0270961393746701,126.0,Relajado
1,0,0,0,0,509,508,0.0551411707897033,127.0,Contraido
2,0,0,0,0,508,509,0.1373784809540768,127.0,Contraido
3,0,0,0,0,509,508,0.0551411707897033,127.0,Contraido
4,0,0,0,0,505,507,-0.0270961393746701,128.0,Relajado
5,0,0,0,0,507,507,-0.0270961393746701,128.0,Relajado
6,0,0,0,0,508,507,-0.0270961393746701,128.0,Relajado
7,0,0,0,0,505,506,-0.1093334495390436,128.0,Relajado
8,0,0,0,0,506,505,-0.1915707597034171,128.0,Relajado
9,0,0,0,0,505,506,-0.1093334495390436,128.0,Relajado
10,0,0,0,0,506,506,-0.1093334495390436,128.0,Relajado
11,0,0,0,0,508,508,0.0551411707897033,129.0,Contraido
12,0,0,0,0,508,508,0.0551411707897033,129.0,Contraido
13,0,0,0,0,503,504,-0.2738080698677906,130.0,Relajado
14,0,0,0,0,504,504,-0.2738080698677906,130.0,Relajado
15,0,0,0,0,506,506,-0.1093334495390436,130.0,Relajado
0,0,0,0,0,510,510,0.2196157911184503,131.0,Contraido
1,0,0,0,0,510,510,0.2196157911184503,131.0,Contraido
2,0,0,0,0,508,509,0.1373784809540768,131.0,Contraido
3,0,0,0,0,509,509,0.1373784809540768,131.0,Contraido
4,0,0,0,0,510,509,0.1373784809540768,131.0,Contraido
5,0,0,0,0,509,509,0.1373784809540768,131.0,Contraido
6,0,0,0,0,509,509,0.1373784809540768,131.0,Contraido
7,0,0,0,0,506,508,0.0551411707897033,131.0,Contraido
8,0,0,0,0,508,508,0.0551411707897033,131.0,Contraido
9,0,0,0,0,508,508,0.0551411707897033,131.0,Contraido
10,0,0,0,0,511,508,0.0551411707897033,131.0,Contraido
11,0,0,0,0,506,508,0.0551411707897033,131.0,Contraido
12,0,0,0,0,508,506,-0.1093334495390436,132.0,Relajado
13,0,0,0,0,506,506,-0.1093334495390436,132.0,Relajado
14,0,0,0,0,505,506,-0.1093334495390436,132.0,Relajado
15,0,0,0,0,506,506,-0.1093334495390436,132.0,Relajado
0,0,0,0,0,507,506,-0.1093334495390436,132.0,Relajado
1,0,0,0,0,505,506,-0.1093334495390436,132.0,Relajado
2,0,0,0,0,506,506,-0.1093334495390436,132.0,Relajado
3,0,0,0,0,506,506,-0.1093334495390436,132.0,Relajado
4,0,0,0,0,509,506,-0.1093334495390436,132.0,Relajado
5,0,0,0,0,504,505,-0.1915707597034171,132.0,Relajado
6,0,0,0,0,505,505,-0.1915707597034171,132.0,Relajado
7,0,0,0,0,509,505,-0.1915707597034171,132.0,Relajado
8,0,0,0,0,505,506,-0.1093334495390436,132.0,Relajado
9,0,0,0,0,506,505,-0.1915707597034171,132.0,Relajado
10,0,0,0,0,505,506,-0.1093334495390436,132.0,Relajado
11,0,0,0,0,508,506,-0.1093334495390436,132.0,Relajado
12,0,0,0,0,506,506,-0.1093334495390436,132.0,Relajado
13,0,0,0,0,506,506,-0.1093334495390436,132.0,Relajado
14,0,0,0,0,510,507,-0.0270961393746701,132.0,Relajado
15,0,0,0,0,507,510,0.2196157911184503,133.0,Contraido
0,0,0,0,0,511,508,0.0551411707897033,133.0,Contraido
1,0,0,0,0,508,508,0.0551411707897033,133.0,Contraido
2,0,0,0,0,505,505,-0.1915707597034171,134.0,Relajado
3,0,0,0,0,504,504,-0.2738080698677906,134.0,Relajado
4,0,0,0,0,504,504,-0.2738080698677906,134.0,Relajado
5,0,0,0,0,505,505,-0.1915707597034171,134.0,Relajado
6,0,0,0,0,508,505,-0.1915707597034171,134.0,Relajado
7,0,0,0,0,505,506,-0.1093334495390436,134.0,Relajado
8,0,0,0,0,506,506,-0.1093334495390436,134.0,Relajado
9,0,0,0,0,507,507,-0.0270961393746701,134.0,Relajado
10,0,0,0,0,507,507,-0.0270961393746701,134.0,Relajado
11,0,0,0,0,507,507,-0.0270961393746701,134.0,Relajado
12,0,0,0,0,508,508,0.0551411707897033,135.0,Contraido
13,0,0,0,0,511,508,0.0551411707897033,135.0,Contraido
14,0,0,0,0,507,509,0.1373784809540768,135.0,Contraido
15,0,0,0,0,509,509,0.1373784809540768,135.0,Contraido
0,0,0,0,0,510,509,0.1373784809540768,135.0,Contraido
1,0,0,0,0,506,510,0.2196157911184503,135.0,Contraido
2,0,0,0,0,510,510,0.2196157911184503,135.0,Contraido
3,0,0,0,0,511,510,0.2196157911184503,135.0,Contraido
4,0,0,0,0,507,507,-0.0270961393746701,136.0,Relajado
5,0,0,0,0,507,507,-0.0270961393746701,136.0,Relajado
6,0,0,0,0,507,507,-0.0270961393746701,136.0,Relajado
7,0,0,0,0,504,507,-0.0270961393746701,136.0,Relajado
8,0,0,0,0,507,506,-0.1093334495390436,136.0,Relajado
9,0,0,0,0,506,506,-0.1093334495390436,136.0,Relajado
10,0,0,0,0,505,506,-0.1093334495390436,136.0,Relajado
11,0,0,0,0,509,506,-0.1093334495390436,136.0,Relajado
12,0,0,0,0,506,508,0.0551411707897033,137.0,Contraido
13,0,0,0,0,508,507,-0.0270961393746701,138.0,Relajado
14,0,0,0,0,507,507,-0.0270961393746701,138.0,Relajado
15,0,0,0,0,507,507,-0.0270961393746701,138.0,Relajado
0,0,0,0,0,507,507,-0.0270961393746701,138.0,Relajado
1,0,0,0,0,507,507,-0.0270961393746701,138.0,Relajado
2,0,0,0,0,513,508,0.0551411707897033,139.0,Contraido
3,0,0,0,0,508,508,0.0551411707897033,139.0,Contraido
4,0,0,0,0,508,508,0.0551411707897033,139.0,Contraido
5,0,0,0,0,510,508,0.0551411707897033,139.0,Contraido
6,0,0,0,0,508,508,0.0551411707897033,139.0,Contraido
7,0,0,0,0,508,508,0.0551411707897033,139.0,Contraido
8,0,0,0,0,508,508,0.0551411707897033,139.0,Contraido
9,0,0,0,0,508,508,0.0551411707897033,139.0,Contraido
10,0,0,0,0,508,508,0.0551411707897033,139.0,Contraido
11,0,0,0,0,509,509,0.1373784809540768,139.0,Contraido
12,0,0,0,0,509,509,0.1373784809540768,139.0,Contraido
13,0,0,0,0,508,509,0.1373784809540768,139.0,Contraido
14,0,0,0,0,511,510,0.2196157911184503,139.0,Contraido
15,0,0,0,0,510,511,0.3018531012828239,139.0,Contraido
0,0,0,0,0,511,510,0.2196157911184503,139.0,Contraido
1,0,0,0,0,508,509,0.1373784809540768,139.0,Contraido
2,0,0,0,0,509,508,0.0551411707897033,139.0,Contraido
3,0,0,0,0,507,508,0.0551411707897033,139.0,Contraido
4,0,0,0,0,508,508,0.0551411707897033,139.0,Contraido
5,0,0,0,0,508,508,0.0551411707897033,139.0,Contraido
6,0,0,0,0,507,507,-0.0270961393746701,140.0,Relajado
7,0,0,0,0,507,507,-0.0270961393746701,140.0,Relajado
8,0,0,0,0,508,508,0.0551411707897033,141.0,Contraido
9,0,0,0,0,508,508,0.0551411707897033,141.0,Contraido
10,0,0,0,0,509,508,0.0551411707897033,141.0,Contraido
11,0,0,0,0,508,508,0.0551411707897033,141.0,Contraido
12,0,0,0,0,508,508,0.0551411707897033,141.0,Contraido
13,0,0,0,0,508,508,0.0551411707897033,141.0,Contraido
14,0,0,0,0,507,507,-0.0270961393746701,142.0,Relajado
15,0,0,0,0,505,505,-0.1915707597034171,142.0,Relajado
0,0,0,0,0,505,505,-0.1915707597034171,142.0,Relajado
1,0,0,0,0,503,505,-0.1915707597034171,142.0,Relajado
2,0,0,0,0,507,507,-0.0270961393746701,142.0,Relajado
3,0,0,0,0,508,508,0.0551411707897033,143.0,Contraido
4,0,0,0,0,509,508,0.0551411707897033,143.0,Contraido
5,0,0,0,0,506,506,-0.1093334495390436,144.0,Relajado
